ts_code,trade_date,close,adj_factor,adj_close
601127.SH,20160615,8.37,1.0,8.37
601127.SH,20160616,9.21,1.0,9.21
601127.SH,20160617,10.13,1.0,10.13
601127.SH,20160620,11.14,1.0,11.14
601127.SH,20160621,12.25,1.0,12.25
601127.SH,20160622,13.48,1.0,13.48
601127.SH,20160623,14.83,1.0,14.83
601127.SH,20160624,16.31,1.0,16.31
601127.SH,20160627,17.94,1.0,17.94
601127.SH,20160628,19.73,1.0,19.73
601127.SH,20160629,21.7,1.0,21.7
601127.SH,20160630,23.87,1.0,23.87
601127.SH,20160701,26.26,1.0,26.26
601127.SH,20160704,28.89,1.0,28.89
601127.SH,20160705,31.78,1.0,31.78
601127.SH,20160706,34.96,1.0,34.96
601127.SH,20160707,38.46,1.0,38.46
601127.SH,20160708,42.31,1.0,42.31
601127.SH,20160711,42.49,1.0,42.49
601127.SH,20160712,39.72,1.0,39.72
601127.SH,20160713,40.54,1.0,40.54
601127.SH,20160714,39.85,1.0,39.85
601127.SH,20160715,40.05,1.0,40.05
601127.SH,20160718,38.62,1.0,38.62
601127.SH,20160719,37.4,1.0,37.4
601127.SH,20160720,37.45,1.0,37.45
601127.SH,20160721,37.08,1.0,37.08
601127.SH,20160722,35.06,1.0,35.06
601127.SH,20160725,34.25,1.0,34.25
601127.SH,20160726,34.96,1.0,34.96
601127.SH,20160727,32.07,1.0,32.07
601127.SH,20160728,31.53,1.0,31.53
601127.SH,20160729,32.31,1.0,32.31
601127.SH,20160801,30.26,1.0,30.26
601127.SH,20160802,30.67,1.0,30.67
601127.SH,20160803,31.79,1.0,31.79
601127.SH,20160804,31.65,1.0,31.65
601127.SH,20160805,30.71,1.0,30.71
601127.SH,20160808,31.33,1.0,31.33
601127.SH,20160809,31.54,1.0,31.54
601127.SH,20160810,33.08,1.0,33.08
601127.SH,20160811,32.19,1.0,32.19
601127.SH,20160812,32.9,1.0,32.9
601127.SH,20160815,33.6,1.0,33.6
601127.SH,20160816,33.61,1.0,33.61
601127.SH,20160817,33.44,1.0,33.44
601127.SH,20160818,33.19,1.0,33.19
601127.SH,20160819,33.03,1.0,33.03
601127.SH,20160822,31.4,1.0,31.4
601127.SH,20160823,31.5,1.0,31.5
601127.SH,20160824,32.17,1.0,32.17
601127.SH,20160825,31.53,1.0,31.53
601127.SH,20160826,31.29,1.0,31.29
601127.SH,20160829,31.23,1.0,31.23
601127.SH,20160830,31.29,1.0,31.29
601127.SH,20160831,31.57,1.0,31.57
601127.SH,20160901,31.0,1.0,31.0
601127.SH,20160902,30.74,1.0,30.74
601127.SH,20160905,30.73,1.0,30.73
601127.SH,20160906,31.01,1.0,31.01
601127.SH,20160907,30.69,1.0,30.69
601127.SH,20160908,30.53,1.0,30.53
601127.SH,20160909,30.42,1.0,30.42
601127.SH,20160912,28.72,1.0,28.72
601127.SH,20160913,28.57,1.0,28.57
601127.SH,20160914,27.86,1.0,27.86
601127.SH,20160919,28.15,1.0,28.15
601127.SH,20160920,28.19,1.0,28.19
601127.SH,20160921,27.98,1.0,27.98
601127.SH,20160922,27.83,1.0,27.83
601127.SH,20160923,27.07,1.0,27.07
601127.SH,20160926,26.03,1.0,26.03
601127.SH,20160927,26.52,1.0,26.52
601127.SH,20160928,26.98,1.0,26.98
601127.SH,20160929,26.47,1.0,26.47
601127.SH,20160930,26.51,1.0,26.51
601127.SH,20161010,27.6,1.0,27.6
601127.SH,20161011,27.52,1.0,27.52
