ts_code,trade_date,close,adj_factor,adj_close
600016.SH,20150105,10.78,18.325,197.5435
600016.SH,20150106,10.42,18.325,190.9465
600016.SH,20150107,10.51,18.325,192.59574999999998
600016.SH,20150108,10.2,18.325,186.915
600016.SH,20150109,10.2,18.452,188.2104
600016.SH,20150112,9.99,18.452,184.33548000000002
600016.SH,20150113,9.84,18.452,181.56768000000002
600016.SH,20150114,9.94,18.452,183.41288
600016.SH,20150115,10.23,18.452,188.76396000000003
600016.SH,20150116,10.21,18.452,188.39492000000004
600016.SH,20150119,9.19,18.452,169.57388
600016.SH,20150120,9.48,18.452,174.92496000000003
600016.SH,20150121,9.98,18.452,184.15096000000003
600016.SH,20150122,10.18,18.452,187.84136
600016.SH,20150123,10.38,18.452,191.53176000000002
600016.SH,20150126,10.49,18.452,193.56148000000002
600016.SH,20150127,10.19,18.452,188.02588
600016.SH,20150128,9.94,18.452,183.41288
600016.SH,20150129,9.63,18.452,177.69276000000002
600016.SH,20150130,9.47,18.452,174.74044000000004
600016.SH,20150202,9.17,18.452,169.20484000000002
600016.SH,20150203,9.36,18.452,172.71072
600016.SH,20150204,9.14,18.452,168.65128
600016.SH,20150205,9.09,18.452,167.72868000000003
600016.SH,20150206,9.07,18.452,167.35964
600016.SH,20150209,9.24,18.452,170.49648000000002
600016.SH,20150210,9.33,18.452,172.15716
600016.SH,20150211,9.35,18.452,172.52620000000002
600016.SH,20150212,9.3,18.452,171.60360000000003
600016.SH,20150213,9.3,18.452,171.60360000000003
600016.SH,20150216,9.22,18.452,170.12744000000004
600016.SH,20150217,9.24,18.452,170.49648000000002
600016.SH,20150225,9.13,18.452,168.46676000000002
600016.SH,20150226,9.27,18.452,171.05004
600016.SH,20150227,9.23,18.452,170.31196000000003
600016.SH,20150302,9.24,18.452,170.49648000000002
600016.SH,20150303,9.0,18.452,166.068
600016.SH,20150304,8.96,18.452,165.32992000000004
600016.SH,20150305,8.75,18.452,161.455
600016.SH,20150306,8.76,18.452,161.63952
600016.SH,20150309,9.22,18.452,170.12744000000004
600016.SH,20150310,9.0,18.452,166.068
600016.SH,20150311,9.03,18.452,166.62156000000002
600016.SH,20150312,9.38,18.452,173.07976000000002
600016.SH,20150313,9.33,18.452,172.15716
600016.SH,20150316,9.39,18.452,173.26428
600016.SH,20150317,9.44,18.452,174.18688
600016.SH,20150318,9.63,18.452,177.69276000000002
600016.SH,20150319,9.51,18.452,175.47852
600016.SH,20150320,9.63,18.452,177.69276000000002
600016.SH,20150323,9.76,18.452,180.09152
600016.SH,20150324,9.67,18.452,178.43084000000002
600016.SH,20150325,9.43,18.452,174.00236
600016.SH,20150326,9.46,18.452,174.55592000000004
600016.SH,20150327,9.51,18.452,175.47852
600016.SH,20150330,9.79,18.452,180.64508
600016.SH,20150331,9.7,18.452,178.9844
600016.SH,20150401,9.76,18.452,180.09152
600016.SH,20150402,9.67,18.452,178.43084000000002
600016.SH,20150403,9.72,18.452,179.35344000000003
600016.SH,20150407,9.94,18.452,183.41288
600016.SH,20150408,10.12,18.452,186.73424
600016.SH,20150409,10.05,18.452,185.44260000000003
600016.SH,20150410,10.28,18.452,189.68656000000001
600016.SH,20150413,10.44,18.452,192.63888
600016.SH,20150414,10.27,18.452,189.50204000000002
600016.SH,20150415,10.56,18.452,194.85312000000002
600016.SH,20150416,10.99,18.452,202.78748000000002
600016.SH,20150417,10.93,18.452,201.68036
600016.SH,20150420,10.45,18.452,192.8234
600016.SH,20150421,10.73,18.452,197.98996000000002
600016.SH,20150422,10.87,18.452,200.57324
600016.SH,20150423,10.69,18.452,197.25188
600016.SH,20150424,10.43,18.452,192.45436
600016.SH,20150427,10.66,18.452,196.69832000000002
