ts_code,trade_date,close,adj_factor,adj_close
688220.SH,20220114,109.0,1.0,109.0
688220.SH,20220117,105.72,1.0,105.72
688220.SH,20220118,107.0,1.0,107.0
688220.SH,20220119,106.0,1.0,106.0
688220.SH,20220120,101.45,1.0,101.45
688220.SH,20220121,98.54,1.0,98.54
688220.SH,20220124,98.52,1.0,98.52
688220.SH,20220125,95.17,1.0,95.17
688220.SH,20220126,91.91,1.0,91.91
688220.SH,20220127,87.33,1.0,87.33
688220.SH,20220128,88.79,1.0,88.79
688220.SH,20220207,91.45,1.0,91.45
688220.SH,20220208,90.32,1.0,90.32
688220.SH,20220209,92.4,1.0,92.4
688220.SH,20220210,91.96,1.0,91.96
688220.SH,20220211,88.03,1.0,88.03
688220.SH,20220214,88.17,1.0,88.17
688220.SH,20220215,89.31,1.0,89.31
688220.SH,20220216,91.18,1.0,91.18
688220.SH,20220217,90.5,1.0,90.5
688220.SH,20220218,90.11,1.0,90.11
688220.SH,20220221,90.54,1.0,90.54
688220.SH,20220222,89.11,1.0,89.11
688220.SH,20220223,91.62,1.0,91.62
688220.SH,20220224,90.0,1.0,90.0
688220.SH,20220225,90.19,1.0,90.19
688220.SH,20220228,88.91,1.0,88.91
688220.SH,20220301,89.39,1.0,89.39
688220.SH,20220302,88.55,1.0,88.55
688220.SH,20220303,87.6,1.0,87.6
688220.SH,20220304,86.68,1.0,86.68
688220.SH,20220307,82.77,1.0,82.77
688220.SH,20220308,80.41,1.0,80.41
688220.SH,20220309,77.35,1.0,77.35
688220.SH,20220310,76.68,1.0,76.68
688220.SH,20220311,75.68,1.0,75.68
688220.SH,20220314,74.44,1.0,74.44
688220.SH,20220315,69.5,1.0,69.5
688220.SH,20220316,71.05,1.0,71.05
688220.SH,20220317,73.51,1.0,73.51
688220.SH,20220318,73.77,1.0,73.77
688220.SH,20220321,74.69,1.0,74.69
688220.SH,20220322,73.31,1.0,73.31
688220.SH,20220323,73.19,1.0,73.19
688220.SH,20220324,71.7,1.0,71.7
688220.SH,20220325,71.51,1.0,71.51
688220.SH,20220328,71.77,1.0,71.77
688220.SH,20220329,69.9,1.0,69.9
688220.SH,20220330,71.68,1.0,71.68
688220.SH,20220331,70.01,1.0,70.01
688220.SH,20220401,69.93,1.0,69.93
688220.SH,20220406,69.83,1.0,69.83
688220.SH,20220407,68.25,1.0,68.25
688220.SH,20220408,66.75,1.0,66.75
688220.SH,20220411,63.61,1.0,63.61
