trade_date,adj_close,adj_factor,ts_code,close
20120104,50.20256,3.496,600633.SH,14.36
20120105,50.30744,3.496,600633.SH,14.39
20120106,50.02776,3.496,600633.SH,14.31
20120109,52.44,3.496,600633.SH,15.0
20120110,54.15304,3.496,600633.SH,15.49
20120111,53.97824,3.496,600633.SH,15.44
20120112,52.89448,3.496,600633.SH,15.13
20120113,48.55944,3.496,600633.SH,13.89
20120116,46.25208,3.496,600633.SH,13.23
20120117,48.73424,3.496,600633.SH,13.94
20120118,47.82528,3.496,600633.SH,13.68
20120119,46.35696,3.496,600633.SH,13.26
20120120,47.68544,3.496,600633.SH,13.64
20120130,47.75536,3.496,600633.SH,13.66
20120131,49.4684,3.496,600633.SH,14.15
20120201,47.93016,3.496,600633.SH,13.71
20120202,51.63592,3.496,600633.SH,14.77
20120203,51.42616,3.496,600633.SH,14.71
20120206,51.11152,3.496,600633.SH,14.62
20120207,51.42616,3.496,600633.SH,14.71
20120208,52.54488,3.496,600633.SH,15.03
20120209,52.19528,3.496,600633.SH,14.93
20120210,52.16032,3.496,600633.SH,14.92
20120213,52.64976,3.496,600633.SH,15.06
20120214,51.950559999999996,3.496,600633.SH,14.86
20120215,54.0132,3.496,600633.SH,15.45
20120216,53.62864,3.496,600633.SH,15.34
20120217,52.89448,3.496,600633.SH,15.13
20120220,53.06928,3.496,600633.SH,15.18
20120221,54.5376,3.496,600633.SH,15.6
20120222,56.77504,3.496,600633.SH,16.24
20120223,55.69128,3.496,600633.SH,15.93
20120224,56.42544,3.496,600633.SH,16.14
20120227,56.355520000000006,3.496,600633.SH,16.12
20120228,57.43928,3.496,600633.SH,16.43
20120229,56.84496000000001,3.496,600633.SH,16.26
20120301,56.49536,3.496,600633.SH,16.16
20120302,57.64903999999999,3.496,600633.SH,16.49
20120305,57.64903999999999,3.496,600633.SH,16.49
20120410,63.41744,3.496,600633.SH,18.14
20120411,69.7452,3.496,600633.SH,19.95
20120412,68.62648,3.496,600633.SH,19.63
20120413,66.28416,3.496,600633.SH,18.96
20120416,63.871919999999996,3.496,600633.SH,18.27
20120417,63.90688,3.496,600633.SH,18.28
20120418,63.871919999999996,3.496,600633.SH,18.27
20120419,63.55728,3.496,600633.SH,18.18
20120420,62.823119999999996,3.496,600633.SH,17.97
20120423,57.89375999999999,3.496,600633.SH,16.56
20120424,59.11736,3.496,600633.SH,16.91
20120425,60.410880000000006,3.496,600633.SH,17.28
20120426,58.03360000000001,3.496,600633.SH,16.6
20120427,58.17344,3.496,600633.SH,16.64
20120503,56.949839999999995,3.496,600633.SH,16.29
20120504,57.22952,3.496,600633.SH,16.37
20120507,57.61408,3.496,600633.SH,16.48
20120508,59.01248,3.496,600633.SH,16.88
20120509,57.299440000000004,3.496,600633.SH,16.39
20120510,58.348240000000004,3.496,600633.SH,16.69
20120511,57.684,3.496,600633.SH,16.5
20120514,57.544160000000005,3.496,600633.SH,16.46
20120515,56.56528,3.496,600633.SH,16.18
20120516,53.9142,3.54,600633.SH,15.23
20120517,55.1532,3.54,600633.SH,15.58
20120518,53.2416,3.54,600633.SH,15.04
20120521,52.675200000000004,3.54,600633.SH,14.88
20120522,53.7018,3.54,600633.SH,15.17
20120523,53.489399999999996,3.54,600633.SH,15.11
20120524,53.6664,3.54,600633.SH,15.16
20120525,52.7106,3.54,600633.SH,14.89
20120528,52.2504,3.54,600633.SH,14.76
20120529,53.0646,3.54,600633.SH,14.99
20120530,53.206199999999995,3.54,600633.SH,15.03
20120531,55.3656,3.54,600633.SH,15.64
20120601,54.232800000000005,3.54,600633.SH,15.32
20120604,52.0026,3.54,600633.SH,14.69
20120605,52.5336,3.54,600633.SH,14.84
20120606,52.392,3.54,600633.SH,14.8
20120607,51.4008,3.54,600633.SH,14.52
20120608,51.9672,3.54,600633.SH,14.68
