ts_code,trade_date,close,adj_factor,adj_close
600118.SH,20150105,28.91,16.388,473.77708000000007
600118.SH,20150106,30.33,16.388,497.04804
600118.SH,20150107,29.45,16.388,482.62660000000005
600118.SH,20150108,28.91,16.388,473.77708000000007
600118.SH,20150109,28.04,16.388,459.51952000000006
600118.SH,20150112,26.54,16.388,434.93752
600118.SH,20150113,26.63,16.388,436.41244
600118.SH,20150114,26.89,16.388,440.67332000000005
600118.SH,20150115,27.19,16.388,445.58972000000006
600118.SH,20150116,27.56,16.388,451.65328000000005
600118.SH,20150119,26.75,16.388,438.379
600118.SH,20150120,28.08,16.388,460.17504
600118.SH,20150121,29.34,16.388,480.82392000000004
600118.SH,20150122,31.69,16.388,519.33572
600118.SH,20150123,30.4,16.388,498.1952
600118.SH,20150126,31.58,16.388,517.53304
600118.SH,20150127,31.64,16.388,518.5163200000001
600118.SH,20150128,30.54,16.388,500.48952
600118.SH,20150129,29.72,16.388,487.05136000000005
600118.SH,20150130,29.45,16.388,482.62660000000005
600118.SH,20150202,29.54,16.388,484.10152000000005
600118.SH,20150203,29.53,16.388,483.93764000000004
600118.SH,20150204,30.07,16.388,492.78716000000003
600118.SH,20150205,29.07,16.388,476.39916000000005
600118.SH,20150206,27.87,16.388,456.73356000000007
600118.SH,20150209,27.86,16.388,456.56968000000006
600118.SH,20150210,28.55,16.388,467.8774000000001
600118.SH,20150211,28.88,16.388,473.28544000000005
600118.SH,20150212,28.51,16.388,467.22188000000006
600118.SH,20150213,28.86,16.388,472.95768000000004
600118.SH,20150216,29.31,16.388,480.33228
600118.SH,20150217,29.2,16.388,478.5296
600118.SH,20150225,29.88,16.388,489.67344
600118.SH,20150226,30.23,16.388,495.40924000000007
600118.SH,20150227,31.79,16.388,520.97452
600118.SH,20150302,32.2,16.388,527.6936000000001
600118.SH,20150303,32.39,16.388,530.8073200000001
600118.SH,20150304,32.05,16.388,525.2354
600118.SH,20150305,31.22,16.388,511.63336000000004
600118.SH,20150306,31.39,16.388,514.4193200000001
600118.SH,20150309,31.46,16.388,515.5664800000001
600118.SH,20150310,31.09,16.388,509.5029200000001
600118.SH,20150311,30.49,16.388,499.67012
600118.SH,20150312,30.81,16.388,504.91428
600118.SH,20150313,31.11,16.388,509.83068000000003
600118.SH,20150316,32.1,16.388,526.0548000000001
600118.SH,20150317,33.39,16.388,547.19532
600118.SH,20150318,33.27,16.388,545.2287600000001
600118.SH,20150319,33.67,16.388,551.7839600000001
600118.SH,20150320,33.49,16.388,548.8341200000001
600118.SH,20150323,33.76,16.388,553.25888
600118.SH,20150324,34.83,16.388,570.79404
600118.SH,20150325,34.34,16.388,562.7639200000001
600118.SH,20150326,34.05,16.388,558.0114
600118.SH,20150327,33.46,16.388,548.34248
600118.SH,20150330,34.52,16.388,565.7137600000001
600118.SH,20150331,34.64,16.388,567.68032
600118.SH,20150401,34.69,16.388,568.49972
600118.SH,20150402,34.79,16.388,570.1385200000001
600118.SH,20150403,35.53,16.388,582.2656400000001
600118.SH,20150407,35.3,16.388,578.4964
600118.SH,20150408,33.91,16.388,555.71708
600118.SH,20150409,32.95,16.388,539.9846000000001
600118.SH,20150410,34.34,16.388,562.7639200000001
600118.SH,20150413,34.42,16.388,564.07496
600118.SH,20150414,34.59,16.388,566.8609200000001
600118.SH,20150415,32.92,16.388,539.49296
600118.SH,20150416,33.57,16.388,550.14516
600118.SH,20150417,35.81,16.388,586.8542800000001
600118.SH,20150420,37.14,16.388,608.6503200000001
600118.SH,20150421,37.96,16.388,622.0884800000001
600118.SH,20150422,38.05,16.388,623.5634
600118.SH,20150423,37.4,16.388,612.9112
600118.SH,20150424,37.7,16.388,617.8276000000001
600118.SH,20150427,41.47,16.388,679.61036
600118.SH,20150428,43.04,16.388,705.3395200000001
600118.SH,20150429,47.34,16.388,775.8079200000001
600118.SH,20150430,48.03,16.388,787.1156400000001
600118.SH,20150504,51.0,16.388,835.7880000000001
600118.SH,20150505,53.79,16.388,881.51052
600118.SH,20150506,51.4,16.388,842.3432
600118.SH,20150507,46.26,16.388,758.10888
600118.SH,20150508,48.07,16.388,787.7711600000001
600118.SH,20150511,51.04,16.388,836.44352
600118.SH,20150512,56.14,16.388,920.0223200000001
600118.SH,20150513,57.59,16.388,943.7849200000002
600118.SH,20150514,57.33,16.388,939.52404
600118.SH,20150515,61.33,16.388,1005.07604
600118.SH,20150518,61.3,16.409,1005.8716999999999
600118.SH,20150519,60.97,16.409,1000.4567299999999
