ts_code,trade_date,close,adj_factor,adj_close
688266.SH,20200123,74.59,1.0,74.59
688266.SH,20200203,66.76,1.0,66.76
688266.SH,20200204,76.65,1.0,76.65
688266.SH,20200205,80.81,1.0,80.81
688266.SH,20200206,75.47,1.0,75.47
688266.SH,20200207,73.22,1.0,73.22
688266.SH,20200210,77.73,1.0,77.73
688266.SH,20200211,70.99,1.0,70.99
688266.SH,20200212,72.28,1.0,72.28
688266.SH,20200213,70.39,1.0,70.39
688266.SH,20200214,73.71,1.0,73.71
688266.SH,20200217,74.27,1.0,74.27
688266.SH,20200218,73.52,1.0,73.52
688266.SH,20200219,74.26,1.0,74.26
688266.SH,20200220,73.08,1.0,73.08
688266.SH,20200221,67.78,1.0,67.78
688266.SH,20200224,66.18,1.0,66.18
688266.SH,20200225,66.9,1.0,66.9
688266.SH,20200226,62.26,1.0,62.26
688266.SH,20200227,60.03,1.0,60.03
688266.SH,20200228,59.7,1.0,59.7
688266.SH,20200302,61.02,1.0,61.02
688266.SH,20200303,62.35,1.0,62.35
688266.SH,20200304,64.94,1.0,64.94
688266.SH,20200305,63.49,1.0,63.49
688266.SH,20200306,62.98,1.0,62.98
688266.SH,20200309,59.03,1.0,59.03
688266.SH,20200310,58.89,1.0,58.89
688266.SH,20200311,58.7,1.0,58.7
688266.SH,20200312,56.63,1.0,56.63
688266.SH,20200313,54.19,1.0,54.19
688266.SH,20200316,52.0,1.0,52.0
688266.SH,20200317,51.32,1.0,51.32
688266.SH,20200318,50.79,1.0,50.79
688266.SH,20200319,52.17,1.0,52.17
688266.SH,20200320,52.06,1.0,52.06
688266.SH,20200323,49.94,1.0,49.94
688266.SH,20200324,57.09,1.0,57.09
688266.SH,20200325,57.6,1.0,57.6
688266.SH,20200326,57.06,1.0,57.06
688266.SH,20200327,55.39,1.0,55.39
688266.SH,20200330,52.02,1.0,52.02
688266.SH,20200331,51.44,1.0,51.44
688266.SH,20200401,50.75,1.0,50.75
688266.SH,20200402,52.0,1.0,52.0
688266.SH,20200403,54.1,1.0,54.1
688266.SH,20200407,55.9,1.0,55.9
688266.SH,20200408,57.9,1.0,57.9
688266.SH,20200409,58.29,1.0,58.29
688266.SH,20200410,57.5,1.0,57.5
688266.SH,20200413,57.9,1.0,57.9
