ts_code,trade_date,close,adj_factor,adj_close
600026.SH,20150105,9.48,1.591,15.08268
600026.SH,20150106,9.89,1.591,15.73499
600026.SH,20150107,9.68,1.591,15.400879999999999
600026.SH,20150108,9.27,1.591,14.748569999999999
600026.SH,20150109,9.14,1.591,14.54174
600026.SH,20150112,8.69,1.591,13.82579
600026.SH,20150113,8.66,1.591,13.77806
600026.SH,20150114,8.4,1.591,13.3644
600026.SH,20150115,8.72,1.591,13.873520000000001
600026.SH,20150116,8.59,1.591,13.66669
600026.SH,20150119,7.73,1.591,12.29843
600026.SH,20150120,7.91,1.591,12.58481
600026.SH,20150121,8.28,1.591,13.173479999999998
600026.SH,20150122,8.35,1.591,13.284849999999999
600026.SH,20150123,8.23,1.591,13.09393
600026.SH,20150126,8.49,1.591,13.50759
600026.SH,20150127,8.33,1.591,13.253029999999999
600026.SH,20150128,8.2,1.591,13.046199999999999
600026.SH,20150129,8.33,1.591,13.253029999999999
600026.SH,20150130,8.05,1.591,12.80755
600026.SH,20150202,7.8,1.591,12.409799999999999
600026.SH,20150203,7.79,1.591,12.393889999999999
600026.SH,20150204,7.7,1.591,12.2507
600026.SH,20150205,7.64,1.591,12.15524
600026.SH,20150206,7.25,1.591,11.534749999999999
600026.SH,20150209,7.18,1.591,11.42338
600026.SH,20150210,7.31,1.591,11.63021
600026.SH,20150211,7.33,1.591,11.66203
600026.SH,20150212,7.45,1.591,11.85295
600026.SH,20150213,7.49,1.591,11.91659
600026.SH,20150216,7.56,1.591,12.027959999999998
600026.SH,20150217,7.7,1.591,12.2507
600026.SH,20150225,7.6,1.591,12.0916
600026.SH,20150226,7.9,1.591,12.568900000000001
600026.SH,20150227,7.87,1.591,12.52117
600026.SH,20150302,7.99,1.591,12.71209
600026.SH,20150303,8.0,1.591,12.728
600026.SH,20150304,7.94,1.591,12.63254
600026.SH,20150305,7.71,1.591,12.26661
600026.SH,20150306,7.86,1.591,12.50526
600026.SH,20150309,8.02,1.591,12.75982
600026.SH,20150310,8.23,1.591,13.09393
600026.SH,20150311,8.16,1.591,12.98256
600026.SH,20150312,8.24,1.591,13.10984
600026.SH,20150313,8.4,1.591,13.3644
600026.SH,20150316,8.59,1.591,13.66669
600026.SH,20150317,9.42,1.591,14.987219999999999
600026.SH,20150318,9.28,1.591,14.764479999999999
600026.SH,20150319,9.18,1.591,14.605379999999998
600026.SH,20150320,9.21,1.591,14.653110000000002
600026.SH,20150323,9.19,1.591,14.621289999999998
600026.SH,20150324,9.14,1.591,14.54174
600026.SH,20150325,9.01,1.591,14.334909999999999
600026.SH,20150326,9.13,1.591,14.525830000000001
600026.SH,20150327,9.06,1.591,14.41446
600026.SH,20150330,9.38,1.591,14.923580000000001
600026.SH,20150331,9.08,1.591,14.44628
600026.SH,20150401,9.13,1.591,14.525830000000001
600026.SH,20150402,9.19,1.591,14.621289999999998
600026.SH,20150403,9.32,1.591,14.82812
600026.SH,20150407,9.73,1.591,15.48043
600026.SH,20150408,9.57,1.591,15.22587
600026.SH,20150409,9.72,1.591,15.46452
600026.SH,20150410,10.12,1.591,16.10092
600026.SH,20150413,10.17,1.591,16.18047
600026.SH,20150414,10.32,1.591,16.41912
600026.SH,20150415,10.35,1.591,16.46685
600026.SH,20150416,10.54,1.591,16.769139999999997
