ts_code,trade_date,close,adj_factor,adj_close
002318.SZ,20150105,28.68,2.017,57.847559999999994
002318.SZ,20150106,30.0,2.017,60.51
002318.SZ,20150107,33.0,2.017,66.56099999999999
002318.SZ,20150108,32.45,2.017,65.45165
002318.SZ,20150109,32.4,2.017,65.35079999999999
002318.SZ,20150112,31.9,2.017,64.3423
002318.SZ,20150113,33.38,2.017,67.32746
002318.SZ,20150114,33.26,2.017,67.08542
002318.SZ,20150115,33.43,2.017,67.42831
002318.SZ,20150116,34.06,2.017,68.69902
002318.SZ,20150119,34.0,2.017,68.578
002318.SZ,20150120,36.01,2.017,72.63216999999999
002318.SZ,20150121,39.61,2.017,79.89336999999999
002318.SZ,20150122,40.56,2.017,81.80952
002318.SZ,20150123,40.8,2.017,82.29359999999998
002318.SZ,20150126,42.0,2.017,84.714
002318.SZ,20150127,43.3,2.017,87.33609999999999
002318.SZ,20150128,41.4,2.017,83.5038
002318.SZ,20150129,41.18,2.017,83.06006
002318.SZ,20150204,43.04,2.017,86.81168
002318.SZ,20150205,42.38,2.017,85.48046000000001
002318.SZ,20150206,40.99,2.017,82.67683
002318.SZ,20150209,39.67,2.017,80.01439
002318.SZ,20150210,40.2,2.017,81.0834
002318.SZ,20150211,43.4,2.017,87.53779999999999
002318.SZ,20150212,42.99,2.017,86.71083
002318.SZ,20150213,43.6,2.017,87.9412
002318.SZ,20150216,45.01,2.017,90.78517
002318.SZ,20150217,45.0,2.017,90.765
002318.SZ,20150225,43.55,2.017,87.84034999999999
002318.SZ,20150226,42.35,2.017,85.41995
002318.SZ,20150227,43.7,2.017,88.1429
002318.SZ,20150302,43.9,2.017,88.54629999999999
002318.SZ,20150303,43.8,2.017,88.34459999999999
002318.SZ,20150304,44.8,2.017,90.3616
002318.SZ,20150305,43.92,2.017,88.58664
002318.SZ,20150306,43.02,2.017,86.77134000000001
002318.SZ,20150309,42.59,2.017,85.90403
002318.SZ,20150310,42.98,2.017,86.69066
002318.SZ,20150311,42.18,2.017,85.07705999999999
002318.SZ,20150312,42.4,2.017,85.5208
002318.SZ,20150313,41.6,2.017,83.9072
002318.SZ,20150316,43.01,2.017,86.75116999999999
002318.SZ,20150317,47.31,2.017,95.42427
002318.SZ,20150318,49.7,2.017,100.2449
002318.SZ,20150319,47.43,2.017,95.66631
002318.SZ,20150320,47.25,2.017,95.30324999999999
002318.SZ,20150323,47.2,2.017,95.2024
002318.SZ,20150324,46.51,2.017,93.81066999999999
002318.SZ,20150325,46.03,2.017,92.84251
002318.SZ,20150326,44.95,2.017,90.66415
002318.SZ,20150327,44.95,2.017,90.66415
002318.SZ,20150330,45.5,2.017,91.7735
002318.SZ,20150331,45.05,2.017,90.86585
002318.SZ,20150401,46.97,2.017,94.73849
002318.SZ,20150402,47.5,2.017,95.80749999999999
002318.SZ,20150403,48.28,2.017,97.38076
002318.SZ,20150407,47.85,2.017,96.51344999999999
002318.SZ,20150408,46.11,2.017,93.00386999999999
002318.SZ,20150409,44.74,2.017,90.24058
002318.SZ,20150410,46.02,2.017,92.82234
002318.SZ,20150413,48.88,2.017,98.59096
002318.SZ,20150414,49.08,2.017,98.99435999999999
002318.SZ,20150415,48.0,2.017,96.816
002318.SZ,20150416,51.8,2.017,104.4806
002318.SZ,20150417,50.55,2.017,101.95934999999999
002318.SZ,20150420,50.0,2.017,100.85
002318.SZ,20150421,52.2,2.017,105.2874
002318.SZ,20150422,52.7,2.017,106.2959
002318.SZ,20150423,53.27,2.017,107.44559
002318.SZ,20150424,50.18,2.024,101.56432
002318.SZ,20150427,49.61,2.024,100.41064
002318.SZ,20150428,48.27,2.024,97.69848
002318.SZ,20150429,49.03,2.024,99.23672
002318.SZ,20150430,49.17,2.024,99.52008000000001
002318.SZ,20150504,51.35,2.024,103.9324
002318.SZ,20150505,49.99,2.024,101.17976
002318.SZ,20150506,47.68,2.024,96.50432
002318.SZ,20150507,48.11,2.024,97.37464
002318.SZ,20150508,49.0,2.024,99.176
002318.SZ,20150511,50.96,2.024,103.14304
002318.SZ,20150512,53.96,2.024,109.21504
002318.SZ,20150513,56.35,2.024,114.0524
002318.SZ,20150514,59.6,2.024,120.63040000000001
002318.SZ,20150515,58.5,2.024,118.404
002318.SZ,20150518,57.91,2.024,117.20984
002318.SZ,20150519,56.2,2.024,113.7488
002318.SZ,20150520,56.05,2.024,113.4452
002318.SZ,20150521,57.81,2.024,117.00744
002318.SZ,20150522,57.0,2.024,115.368
002318.SZ,20150525,62.7,2.024,126.90480000000001
002318.SZ,20150526,68.97,2.024,139.59528
002318.SZ,20150527,74.09,2.024,149.95816000000002
002318.SZ,20150528,72.0,2.024,145.728
002318.SZ,20150529,77.0,2.024,155.848
002318.SZ,20150601,80.5,2.024,162.932
002318.SZ,20150602,79.0,2.024,159.89600000000002
002318.SZ,20150603,74.97,2.024,151.73928
002318.SZ,20150604,74.98,2.024,151.75952
002318.SZ,20150605,75.2,2.024,152.2048
002318.SZ,20150608,73.0,2.024,147.752
002318.SZ,20150609,74.0,2.024,149.776
002318.SZ,20150610,73.07,2.024,147.89368
002318.SZ,20150611,80.38,2.024,162.68912
002318.SZ,20150612,80.08,2.024,162.08192
002318.SZ,20150615,76.53,2.024,154.89672000000002
002318.SZ,20150616,75.0,2.024,151.8
002318.SZ,20150617,76.55,2.024,154.9372
002318.SZ,20150618,72.3,2.024,146.3352
002318.SZ,20150619,65.11,2.024,131.78264
002318.SZ,20150623,62.49,2.024,126.47976
002318.SZ,20150624,63.49,2.024,128.50376
002318.SZ,20150625,59.1,2.024,119.61840000000001
002318.SZ,20150626,53.19,2.024,107.65656
002318.SZ,20150629,47.87,2.024,96.88888
002318.SZ,20150630,52.38,2.024,106.01712
002318.SZ,20150701,54.29,2.024,109.88296
002318.SZ,20150702,49.6,2.024,100.3904
002318.SZ,20150703,48.59,2.024,98.34616000000001
002318.SZ,20150706,43.73,2.024,88.50952
002318.SZ,20150720,48.1,2.024,97.3544
002318.SZ,20150721,52.91,2.024,107.08984
002318.SZ,20150722,56.25,2.024,113.85
002318.SZ,20150723,55.9,2.024,113.1416
002318.SZ,20150724,54.01,2.024,109.31624
002318.SZ,20150727,48.61,2.024,98.38664
002318.SZ,20150728,43.75,2.024,88.55
002318.SZ,20150729,44.29,2.024,89.64296
002318.SZ,20150730,42.48,2.024,85.97952
002318.SZ,20150731,39.21,2.024,79.36104
002318.SZ,20150803,35.29,2.024,71.42696
002318.SZ,20150804,38.55,2.024,78.0252
002318.SZ,20150805,38.9,2.024,78.7336
002318.SZ,20150806,42.04,2.024,85.08896
002318.SZ,20150807,46.0,2.024,93.104
002318.SZ,20150810,50.0,2.024,101.2
002318.SZ,20150811,48.5,2.024,98.164
002318.SZ,20150812,47.03,2.024,95.18872
002318.SZ,20150813,46.58,2.024,94.27792
002318.SZ,20150814,45.45,2.024,91.99080000000001
002318.SZ,20150817,46.7,2.024,94.52080000000001
002318.SZ,20150818,42.03,2.024,85.06872
002318.SZ,20150819,41.1,2.024,83.1864
002318.SZ,20150820,41.0,2.024,82.984
002318.SZ,20150821,38.6,2.024,78.1264
002318.SZ,20150827,34.74,2.024,70.31376
002318.SZ,20150828,36.5,2.024,73.876
002318.SZ,20150831,32.85,2.024,66.4884
002318.SZ,20150901,29.57,2.024,59.84968
002318.SZ,20150902,26.61,2.024,53.85864
002318.SZ,20150907,28.09,2.024,56.85416
002318.SZ,20150908,29.0,2.024,58.696
002318.SZ,20150909,30.55,2.024,61.833200000000005
002318.SZ,20150910,30.16,2.024,61.04384
002318.SZ,20150911,30.0,2.024,60.72
002318.SZ,20150914,27.0,2.024,54.648
002318.SZ,20150915,24.3,2.024,49.1832
002318.SZ,20150916,26.7,2.024,54.0408
002318.SZ,20150917,26.37,2.024,53.37288
002318.SZ,20150918,27.39,2.024,55.43736
002318.SZ,20150921,30.13,2.024,60.98312
002318.SZ,20150922,30.9,2.024,62.541599999999995
002318.SZ,20150923,30.56,2.024,61.85344
002318.SZ,20150924,31.55,2.024,63.8572
002318.SZ,20150925,28.54,2.024,57.76496
002318.SZ,20150928,29.51,2.024,59.72824000000001
002318.SZ,20150929,27.85,2.024,56.3684
002318.SZ,20150930,29.04,2.024,58.776959999999995
002318.SZ,20151008,31.94,2.024,64.64656000000001
002318.SZ,20151009,33.98,2.024,68.77552
002318.SZ,20151012,35.01,2.024,70.86023999999999
002318.SZ,20151013,36.89,2.024,74.66536
002318.SZ,20151014,36.55,2.024,73.9772
002318.SZ,20151015,37.38,2.024,75.65712
002318.SZ,20151016,39.61,2.024,80.17064
002318.SZ,20151019,37.87,2.024,76.64887999999999
002318.SZ,20151020,38.45,2.024,77.8228
002318.SZ,20151021,13.84,5.061,70.04424
002318.SZ,20151022,14.25,5.061,72.11925
002318.SZ,20151023,14.56,5.061,73.68816
002318.SZ,20151026,14.5,5.061,73.3845
002318.SZ,20151027,15.25,5.061,77.18025
002318.SZ,20151028,14.4,5.061,72.8784
002318.SZ,20151029,14.55,5.061,73.63755
002318.SZ,20151030,14.14,5.061,71.56254
002318.SZ,20151102,13.53,5.061,68.47533
002318.SZ,20151103,13.55,5.061,68.57655
002318.SZ,20151104,14.39,5.061,72.82779000000001
002318.SZ,20151105,14.48,5.061,73.28328
002318.SZ,20151106,14.77,5.061,74.75097
002318.SZ,20151109,15.59,5.061,78.90099
002318.SZ,20151110,15.44,5.061,78.14184
002318.SZ,20151111,15.51,5.061,78.49611
002318.SZ,20151112,17.06,5.061,86.34065999999999
002318.SZ,20151113,17.11,5.061,86.59371
002318.SZ,20151116,17.37,5.061,87.90957
002318.SZ,20151117,16.96,5.061,85.83456000000001
002318.SZ,20151118,15.99,5.061,80.92539000000001
002318.SZ,20151119,16.35,5.061,82.74735000000001
002318.SZ,20151120,17.26,5.061,87.35286
002318.SZ,20151123,16.75,5.061,84.77175
002318.SZ,20151124,16.77,5.061,84.87297
002318.SZ,20151125,17.09,5.061,86.49249
002318.SZ,20151126,16.46,5.061,83.30406
002318.SZ,20151127,14.81,5.061,74.95341
002318.SZ,20151130,14.35,5.061,72.62535
002318.SZ,20151201,14.44,5.061,73.08084
002318.SZ,20151202,14.04,5.061,71.05644
002318.SZ,20151203,14.25,5.061,72.11925
002318.SZ,20151204,14.15,5.061,71.61315
002318.SZ,20151207,14.61,5.061,73.94121
002318.SZ,20151208,14.33,5.061,72.52413
002318.SZ,20151209,14.51,5.061,73.43511
002318.SZ,20151210,14.11,5.061,71.41071
002318.SZ,20151211,13.56,5.061,68.62716
002318.SZ,20151214,14.12,5.061,71.46132
002318.SZ,20151215,14.3,5.061,72.37230000000001
002318.SZ,20151216,14.37,5.061,72.72657
002318.SZ,20151217,14.82,5.061,75.00402
002318.SZ,20151218,14.44,5.061,73.08084
002318.SZ,20151221,14.61,5.061,73.94121
002318.SZ,20151222,14.86,5.061,75.20645999999999
002318.SZ,20151223,15.43,5.061,78.09123
002318.SZ,20151224,15.67,5.061,79.30587
002318.SZ,20151225,15.55,5.061,78.69855
002318.SZ,20151228,15.54,5.061,78.64793999999999
002318.SZ,20151229,15.35,5.061,77.68634999999999
002318.SZ,20151230,15.27,5.061,77.28147
002318.SZ,20151231,15.3,5.061,77.4333
002318.SZ,20160104,13.77,5.061,69.68997
002318.SZ,20160105,13.04,5.061,65.99543999999999
002318.SZ,20160106,13.55,5.061,68.57655
002318.SZ,20160107,12.21,5.061,61.794810000000005
002318.SZ,20160108,12.46,5.061,63.06006000000001
002318.SZ,20160111,11.21,5.061,56.733810000000005
002318.SZ,20160112,11.24,5.061,56.88564
002318.SZ,20160113,10.62,5.061,53.74782
002318.SZ,20160114,11.0,5.061,55.671
002318.SZ,20160115,10.33,5.061,52.28013
002318.SZ,20160118,10.47,5.061,52.988670000000006
002318.SZ,20160119,11.01,5.061,55.72161
002318.SZ,20160120,11.16,5.061,56.480760000000004
002318.SZ,20160121,10.46,5.061,52.93806000000001
002318.SZ,20160122,10.68,5.061,54.05148
002318.SZ,20160125,10.87,5.061,55.01306999999999
002318.SZ,20160126,9.79,5.061,49.54718999999999
002318.SZ,20160127,9.41,5.061,47.62401
002318.SZ,20160128,8.61,5.061,43.57521
002318.SZ,20160129,9.08,5.061,45.95388
002318.SZ,20160201,8.98,5.061,45.44778
002318.SZ,20160202,9.35,5.061,47.32035
002318.SZ,20160203,9.31,5.061,47.11791
002318.SZ,20160204,9.64,5.061,48.78804
002318.SZ,20160205,9.69,5.061,49.04109
002318.SZ,20160215,9.41,5.061,47.62401
002318.SZ,20160216,9.88,5.061,50.002680000000005
002318.SZ,20160217,10.27,5.061,51.97647
002318.SZ,20160218,10.7,5.061,54.152699999999996
002318.SZ,20160219,10.49,5.061,53.089890000000004
002318.SZ,20160222,10.68,5.061,54.05148
002318.SZ,20160223,10.61,5.061,53.69721
002318.SZ,20160224,10.68,5.061,54.05148
002318.SZ,20160225,9.62,5.061,48.68682
002318.SZ,20160226,9.56,5.061,48.383160000000004
002318.SZ,20160229,8.88,5.061,44.941680000000005
002318.SZ,20160301,9.02,5.061,45.65022
002318.SZ,20160302,9.49,5.061,48.028890000000004
002318.SZ,20160303,9.45,5.061,47.826449999999994
002318.SZ,20160304,9.11,5.061,46.105709999999995
002318.SZ,20160307,9.42,5.061,47.67462
002318.SZ,20160308,9.74,5.061,49.29414
002318.SZ,20160309,9.32,5.061,47.16852
002318.SZ,20160310,9.0,5.061,45.549
002318.SZ,20160311,8.89,5.061,44.992290000000004
002318.SZ,20160314,9.28,5.061,46.96608
002318.SZ,20160315,9.22,5.061,46.662420000000004
002318.SZ,20160316,9.0,5.061,45.549
002318.SZ,20160317,9.33,5.061,47.21913
002318.SZ,20160318,10.02,5.061,50.71122
002318.SZ,20160321,10.32,5.061,52.22952
002318.SZ,20160322,10.24,5.061,51.82464
002318.SZ,20160323,10.51,5.061,53.191109999999995
002318.SZ,20160324,10.35,5.061,52.38135
002318.SZ,20160325,10.47,5.061,52.988670000000006
002318.SZ,20160328,10.4,5.061,52.6344
002318.SZ,20160329,9.93,5.061,50.25573
002318.SZ,20160330,10.3,5.061,52.1283
002318.SZ,20160331,10.25,5.061,51.87525
002318.SZ,20160401,10.17,5.061,51.470369999999996
002318.SZ,20160405,10.49,5.061,53.089890000000004
002318.SZ,20160406,10.64,5.061,53.84904
002318.SZ,20160407,10.33,5.061,52.28013
002318.SZ,20160408,10.26,5.061,51.92586
002318.SZ,20160411,10.62,5.061,53.74782
002318.SZ,20160412,10.65,5.061,53.89965
002318.SZ,20160413,10.89,5.061,55.114290000000004
002318.SZ,20160414,11.04,5.061,55.873439999999995
002318.SZ,20160415,10.98,5.061,55.56978
002318.SZ,20160418,10.68,5.061,54.05148
002318.SZ,20160419,10.78,5.061,54.557579999999994
002318.SZ,20160420,10.0,5.061,50.61
002318.SZ,20160421,9.93,5.061,50.25573
002318.SZ,20160422,9.93,5.061,50.25573
002318.SZ,20160425,9.78,5.061,49.496579999999994
002318.SZ,20160426,10.02,5.061,50.71122
002318.SZ,20160427,9.9,5.061,50.1039
002318.SZ,20160428,9.76,5.061,49.39536
002318.SZ,20160429,9.75,5.061,49.34475
002318.SZ,20160503,10.73,5.061,54.30453
002318.SZ,20160504,10.96,5.061,55.468560000000004
002318.SZ,20160505,11.04,5.061,55.873439999999995
002318.SZ,20160506,10.3,5.061,52.1283
002318.SZ,20160509,9.47,5.061,47.927670000000006
002318.SZ,20160510,9.47,5.061,47.927670000000006
002318.SZ,20160511,9.35,5.061,47.32035
002318.SZ,20160512,9.3,5.061,47.0673
002318.SZ,20160513,9.39,5.061,47.52279
002318.SZ,20160516,9.46,5.061,47.87706000000001
002318.SZ,20160517,9.49,5.061,48.028890000000004
002318.SZ,20160518,9.13,5.061,46.20693000000001
002318.SZ,20160519,9.26,5.061,46.86486
002318.SZ,20160520,9.23,5.072,46.81456
002318.SZ,20160523,9.36,5.072,47.47392
002318.SZ,20160524,9.27,5.072,47.01744
002318.SZ,20160525,9.16,5.072,46.459520000000005
002318.SZ,20160526,9.25,5.072,46.916000000000004
002318.SZ,20160527,9.25,5.072,46.916000000000004
002318.SZ,20160530,9.1,5.072,46.1552
002318.SZ,20160531,9.53,5.072,48.33616
002318.SZ,20160601,9.53,5.072,48.33616
002318.SZ,20160602,9.57,5.072,48.53904
002318.SZ,20160603,9.72,5.072,49.29984
002318.SZ,20160606,9.61,5.072,48.74192
002318.SZ,20160607,9.57,5.072,48.53904
002318.SZ,20160608,10.53,5.072,53.408159999999995
002318.SZ,20160613,10.06,5.072,51.02432
002318.SZ,20160614,9.94,5.072,50.415679999999995
002318.SZ,20160615,10.42,5.072,52.85024
002318.SZ,20160616,11.46,5.072,58.12512
002318.SZ,20160617,11.7,5.072,59.3424
002318.SZ,20160620,11.76,5.072,59.64672
002318.SZ,20160621,11.34,5.072,57.51648
002318.SZ,20160622,11.58,5.072,58.733760000000004
002318.SZ,20160623,11.48,5.072,58.226560000000006
002318.SZ,20160624,11.05,5.072,56.04560000000001
002318.SZ,20160627,11.68,5.072,59.24096
002318.SZ,20160628,11.56,5.072,58.63232
002318.SZ,20160629,11.66,5.072,59.139520000000005
002318.SZ,20160630,11.57,5.072,58.683040000000005
002318.SZ,20160701,11.2,5.072,56.8064
002318.SZ,20160704,11.55,5.072,58.5816
002318.SZ,20160705,11.79,5.072,59.79888
002318.SZ,20160706,11.63,5.072,58.98736
002318.SZ,20160707,11.96,5.072,60.661120000000004
002318.SZ,20160708,11.7,5.072,59.3424
002318.SZ,20160711,11.5,5.072,58.328
002318.SZ,20160712,11.55,5.072,58.5816
002318.SZ,20160713,11.77,5.072,59.69744
002318.SZ,20160714,11.96,5.072,60.661120000000004
002318.SZ,20160715,12.4,5.072,62.8928
002318.SZ,20160718,12.58,5.072,63.80576
002318.SZ,20160719,12.41,5.072,62.94352
002318.SZ,20160720,12.18,5.072,61.77696
002318.SZ,20160721,12.18,5.072,61.77696
002318.SZ,20160722,11.95,5.072,60.6104
002318.SZ,20160725,11.87,5.072,60.20464
002318.SZ,20160726,12.0,5.072,60.864000000000004
002318.SZ,20160727,11.11,5.072,56.34992
002318.SZ,20160728,10.99,5.072,55.74128
002318.SZ,20160729,10.71,5.072,54.32112000000001
002318.SZ,20160801,10.45,5.072,53.002399999999994
002318.SZ,20160802,10.58,5.072,53.66176
002318.SZ,20160803,10.6,5.072,53.7632
002318.SZ,20160804,10.73,5.072,54.422560000000004
002318.SZ,20160805,10.55,5.072,53.509600000000006
002318.SZ,20160808,10.69,5.072,54.21968
002318.SZ,20160809,10.85,5.072,55.0312
002318.SZ,20160810,11.04,5.072,55.994879999999995
002318.SZ,20160811,10.66,5.072,54.06752
002318.SZ,20160812,10.75,5.072,54.524
002318.SZ,20160815,11.02,5.072,55.89344
002318.SZ,20160816,11.1,5.072,56.2992
002318.SZ,20160817,11.14,5.072,56.50208000000001
002318.SZ,20160818,11.07,5.072,56.147040000000004
002318.SZ,20160819,11.12,5.072,56.400639999999996
002318.SZ,20160822,11.07,5.072,56.147040000000004
002318.SZ,20160823,10.93,5.072,55.43696
002318.SZ,20160824,10.92,5.072,55.38624
002318.SZ,20160825,10.77,5.072,54.62544
002318.SZ,20160826,10.74,5.072,54.47328
002318.SZ,20160829,10.75,5.072,54.524
002318.SZ,20160830,10.77,5.072,54.62544
002318.SZ,20160831,10.82,5.072,54.87904
002318.SZ,20160901,10.93,5.072,55.43696
002318.SZ,20160902,10.82,5.072,54.87904
002318.SZ,20160905,10.84,5.072,54.98048
002318.SZ,20160906,10.97,5.072,55.63984000000001
002318.SZ,20160907,10.9,5.072,55.284800000000004
002318.SZ,20160908,10.94,5.072,55.48768
002318.SZ,20160909,10.97,5.072,55.63984000000001
002318.SZ,20160912,10.39,5.072,52.698080000000004
002318.SZ,20160913,10.41,5.072,52.79952
002318.SZ,20160914,10.3,5.072,52.241600000000005
