trade_date,adj_close,adj_factor,ts_code,close
20120104,8.18818,2.002,002075.SZ,4.09
20120105,7.9079,2.002,002075.SZ,3.95
20120106,8.108099999999999,2.002,002075.SZ,4.05
20120109,8.48848,2.002,002075.SZ,4.24
20120110,8.78878,2.002,002075.SZ,4.39
20120111,9.16916,2.002,002075.SZ,4.58
20120112,8.948939999999999,2.002,002075.SZ,4.47
20120113,8.66866,2.002,002075.SZ,4.33
20120116,8.32832,2.002,002075.SZ,4.16
20120117,9.14914,2.002,002075.SZ,4.57
20120118,9.14914,2.002,002075.SZ,4.57
20120119,9.16916,2.002,002075.SZ,4.58
20120120,9.14914,2.002,002075.SZ,4.57
20120130,9.008999999999999,2.002,002075.SZ,4.5
20120131,8.9089,2.002,002075.SZ,4.45
20120201,8.78878,2.002,002075.SZ,4.39
20120202,8.96896,2.002,002075.SZ,4.48
20120203,9.14914,2.002,002075.SZ,4.57
20120206,9.189179999999999,2.002,002075.SZ,4.59
20120207,9.16916,2.002,002075.SZ,4.58
20120208,9.38938,2.002,002075.SZ,4.69
20120209,9.32932,2.002,002075.SZ,4.66
20120210,9.609599999999999,2.002,002075.SZ,4.8
20120213,9.489479999999999,2.002,002075.SZ,4.74
20120214,9.38938,2.002,002075.SZ,4.69
20120215,9.58958,2.002,002075.SZ,4.79
20120216,9.629619999999997,2.002,002075.SZ,4.81
20120217,9.529519999999998,2.002,002075.SZ,4.76
20120220,9.549539999999999,2.002,002075.SZ,4.77
20120221,9.529519999999998,2.002,002075.SZ,4.76
20120222,9.74974,2.002,002075.SZ,4.87
20120223,10.450439999999999,2.002,002075.SZ,5.22
20120224,10.35034,2.002,002075.SZ,5.17
20120227,10.39038,2.002,002075.SZ,5.19
20120228,10.430419999999998,2.002,002075.SZ,5.21
20120229,10.050039999999997,2.002,002075.SZ,5.02
20120301,10.07006,2.002,002075.SZ,5.03
20120302,10.370359999999998,2.002,002075.SZ,5.18
20120305,10.190179999999998,2.002,002075.SZ,5.09
20120306,10.009999999999998,2.002,002075.SZ,5.0
20120307,9.98998,2.002,002075.SZ,4.99
20120308,10.090079999999999,2.002,002075.SZ,5.04
