trade_date,adj_close
20260605,261.698126
20260604,263.60659
20260603,268.97414499999996
20260602,268.97414499999996
20260601,277.323675
20260529,273.14890999999994
20260528,265.157217
20260527,263.487311
20260526,275.415211
20260525,284.599694
20260522,283.645462
20260521,284.957531
20260520,296.885431
20260519,294.857688
20260518,293.545619
20260515,302.13370699999996
20260514,305.35424
20260513,314.061607
20260512,320.62195199999996
20260511,316.685745
20260508,312.033864
20260507,316.80502399999995
20260506,316.566466
20260430,309.409726
20260429,312.153143
20260428,299.98668499999997
20260427,296.050478
20260424,297.362547
20260423,296.766152
20260422,301.89514899999995
20260421,304.63856599999997
20260420,306.308472
20260417,306.189193
20260416,304.996403
20260415,305.71207699999997
20260414,304.16145
20260413,304.877124
20260410,305.83135599999997
20260409,308.455494
20260408,312.749538
20260407,310.841074
20260403,307.143425
20260402,312.153143
20260401,310.602516
20260331,311.07963199999995
20260330,310.36395799999997
20260327,297.481826
20260326,300.344522
20260325,303.922892
20260324,302.13370699999996
20260323,292.23355
20260320,303.565055
20260319,307.73982
20260318,317.639977
20260317,316.447187
20260316,312.272422
20260313,311.07963199999995
20260312,312.51097999999996
20260311,324.20032199999997
20260310,328.971482
20260309,323.00753199999997
20260306,331.237783
20260305,335.054711
20260304,341.853614
20260303,345.90909999999997
20260302,351.63449199999997
20260227,333.86192099999994
20260226,336.963175
20260225,342.09217199999995
20260224,328.73292399999997
20260213,322.649695
20260212,335.770385
20260211,343.284962
20260210,336.843896
20260209,341.734335
20260206,341.13794
20260205,349.248912
20260204,352.469445
20260203,333.742642
20260202,320.86051
20260130,332.78840999999994
20260129,340.422266
20260128,327.301576
20260127,328.61364499999996
20260126,329.56787699999995
20260123,327.42085499999996
20260122,333.9812
20260121,318.117093
20260120,319.906278
20260119,303.445776
20260116,301.77587
20260115,305.11568199999994
20260114,304.877124
20260113,305.35424
20260112,308.813331
20260109,308.574773
20260108,308.455494
20260107,302.491544
20260106,307.024146
20260105,301.418033
20251231,297.839663
20251230,295.573362
20251229,293.545619
20251226,295.21552499999996
20251225,296.408315
20251224,296.050478
20251223,295.334804
20251222,297.60110499999996
20251219,301.418033
20251218,297.243268
20251217,296.52759399999997
20251216,294.61913
20251215,298.555337
20251212,288.535901
20251211,292.591387
20251210,296.16975699999995
20251209,290.80220199999997
20251208,299.39029
20251205,299.271011
20251204,295.931199
20251203,296.885431
20251202,300.344522
20251201,301.89514899999995
20251128,301.89514899999995
20251127,299.74812699999995
20251126,293.307061
20251125,297.123989
20251124,300.702359
20251121,301.418033
20251120,301.418033
20251119,285.196089
20251118,289.251575
20251117,288.774459
20251114,294.02273499999995
20251113,294.02273499999995
20251112,294.857688
20251111,293.545619
20251110,292.71066599999995
20251107,289.84797
20251106,288.05878499999994
20251105,289.370854
20251104,282.452672
20251103,287.104553
20251031,283.526183
20251030,281.140603
20251029,285.434647
20251028,279.351418
20251027,282.094835
20251024,279.589976
20251023,283.526183
20251022,284.122578
20251021,284.480415
20251020,284.718973
20251017,286.15032099999996
20251016,294.61913
20251015,294.61913
20251014,291.160039
20251013,288.65518
20251010,293.18778199999997
20251009,285.673205
20250930,282.214114
20250929,287.22383199999996
20250926,287.46239
20250925,288.774459
20250924,288.65518
20250923,287.46239
20250922,290.444365
20250919,295.573362
20250918,296.408315
20250917,301.656591
20250916,300.105964
20250915,301.537312
20250912,301.89514899999995
20250911,306.54702999999995
20250910,304.16145
20250909,309.529005
20250908,308.813331
20250905,304.757845
20250904,304.16145
20250903,306.78558799999996
20250902,308.216936
20250901,313.345933
20250829,318.47493
20250828,314.65800199999995
20250827,315.850792
20250826,325.154554
20250825,322.291858
20250822,317.28213999999997
20250821,316.08934999999997
20250820,313.942328
20250819,318.23637199999996
20250818,319.786999
20250815,320.62195199999996
20250814,316.208629
20250813,318.832767
20250812,320.144836
20250811,319.54844099999997
20250808,314.061607
20250807,312.749538
20250806,314.89655999999997
20250805,311.07963199999995
20250804,311.07963199999995
20250801,311.31819
20250731,311.19891099999995
20250730,318.23637199999996
20250729,317.87853499999994
20250728,317.16286099999996
20250725,321.099068
20250724,326.585902
20250723,327.063018
20250722,334.577595
20250721,321.099068
20250718,307.143425
20250717,309.529005
20250716,310.12539999999996
20250715,307.381983
20250714,316.208629
20250711,316.08934999999997
20250710,311.914585
20250709,319.66772
20250708,320.62195199999996
20250707,320.02555699999994
20250704,320.502673
20250703,318.713488
20250702,314.77728099999996
20250701,315.612234
20250630,315.850792
20250627,316.08934999999997
20250626,316.685745
20250625,316.685745
20250624,311.676027
20250623,307.381983
20250620,309.409726
20250619,307.97837799999996
20250618,310.602516
20250617,314.77728099999996
20250616,316.924303
20250613,323.00753199999997
20250612,329.688
20250611,328.29983999999996
20250610,326.56464
20250609,326.68032
20250606,326.10192
20250605,324.94512
20250604,329.22528
20250603,323.904
20250530,331.65456
20250529,330.61343999999997
20250528,328.87824
20250527,327.83711999999997
20250526,329.688
20250523,328.76256
20250522,330.8448
20250521,336.6288
20250520,336.28176
20250519,339.63648
20250516,339.5208
20250515,333.50543999999996
20250514,337.90128
20250513,339.63648
20250512,338.24832
20250509,341.02464
20250508,339.63648
20250507,336.16607999999997
20250506,328.41552
20250430,324.13536
20250429,328.29983999999996
20250428,331.30752
20250425,341.60304
20250424,347.03999999999996
20250423,342.9912
20250422,346.57728
20250421,341.95007999999996
20250418,347.03999999999996
20250417,347.96543999999994
20250416,336.97584
20250415,335.472
20250414,335.70336
20250411,342.64416
20250410,351.89856000000003
20250409,349.81631999999996
20250408,333.85247999999996
20250407,327.83711999999997
20250403,342.29712
20250402,340.79328
20250401,348.31248
20250331,336.6288
20250328,336.0504
20250327,332.81136
20250326,333.50543999999996
20250325,340.6776
20250324,346.80863999999997
20250321,349.932
20250320,349.3536
20250319,355.36895999999996
20250318,355.716
20250317,358.608
20250314,350.16336
20250313,347.03999999999996
20250312,345.3048
20250311,348.89088
20250310,347.73407999999995
20250307,341.37168
20250306,342.18143999999995
20250305,342.9912
20250304,341.71871999999996
20250303,337.55424
20250228,333.27407999999997
20250227,330.96047999999996
20250226,326.44896
20250225,327.72144
20250224,335.81904000000003
20250221,330.03504
20250220,334.54656
20250219,333.38975999999997
20250218,333.50543999999996
20250217,337.2072
20250214,344.7264
20250213,349.12224
20250212,341.48735999999997
20250211,340.44624
20250210,340.0992
20250207,340.79328
20250206,339.05807999999996
20250205,347.27135999999996
20250127,361.84704
20250124,354.5592
20250123,349.12224
20250122,349.70064
20250121,351.78288
20250120,345.99888
20250117,356.2944
20250116,351.55152
20250115,351.55152
20250114,358.37664
20250113,352.70831999999996
20250110,352.47695999999996
20250109,355.36895999999996
20250108,357.33552
20250107,359.7648
20250106,363.46656
20250103,375.84432000000004
20250102,372.60528
20241231,350.62608
20241230,352.824
20241227,351.55152
20241226,346.80863999999997
20241225,355.13759999999996
20241224,344.7264
20241223,329.80368
20241220,325.63919999999996
20241219,323.904
20241218,326.33328
20241217,325.17647999999997
20241216,330.8448
20241213,338.01696
20241212,349.12224
20241211,334.43088
20241210,331.19183999999996
20241209,323.3256
20241206,324.94512
20241205,328.53119999999996
20241204,331.88592
20241203,335.472
20241202,332.69568
20241129,329.91936
20241128,326.56464
20241127,331.19183999999996
20241126,328.64688
20241125,329.1096
20241122,333.62111999999996
20241121,340.33056
20241120,338.82671999999997
20241119,338.13264
20241118,339.86784
20241115,338.82671999999997
20241114,344.26368
20241113,348.08112
20241112,346.23024
20241111,349.932
20241108,363.11952
20241107,372.83663999999993
20241106,362.88816
20241105,361.15295999999995
20241104,360.80592
20241101,354.90623999999997
20241031,360.11184
20241030,356.98848
20241029,359.41776
20241028,365.5488
20241025,358.608
20241024,374.2248
20241023,384.75167999999996
20241022,384.40464
20241021,371.3328
20241018,364.73904
20241017,357.56687999999997
20241016,367.97808
20241015,367.284
20241014,379.08336
20241011,361.84704
20241010,357.68256
20241009,338.9424
20241008,366.35856
20240930,381.51264
20240927,361.5
20240926,337.2072
20240925,307.82448
20240924,302.85024
20240923,289.43136
20240920,281.44944
20240919,284.57280000000003
20240918,278.2104
20240913,268.3776
20240912,270.22848
20240911,276.12816
20240910,271.96368
20240909,273.93023999999997
20240906,280.40831999999995
20240905,288.27456
20240904,283.30032
20240903,288.6216
20240902,285.26688
20240830,298.91712
20240829,285.61392
20240828,285.26688
20240827,290.70383999999996
20240826,293.2488
20240823,293.71152
20240822,281.1024
20240821,283.87872
20240820,287.69616
20240819,293.13311999999996
20240816,289.89408
20240815,292.6704
20240814,292.43904
20240813,292.55472
20240812,293.59583999999995
20240809,297.18192
20240808,294.984
20240807,287.81183999999996
20240806,284.11008
20240805,279.36719999999997
20240802,283.64736
20240801,290.12543999999997
20240731,300.65232
20240730,294.28992
20240729,297.76032
20240726,315.57504
20240725,313.37712
20240724,309.444
20240723,313.60848
20240722,321.35904
20240719,324.25104
20240718,325.06080000000003
20240717,321.93744
20240716,313.37712
20240715,318.35136
20240712,318.6984
20240711,312.10464
20240710,313.03008
20240709,315.8064
20240708,322.74719999999996
20240705,325.75488
20240704,325.29216
20240703,329.688
20240702,339.28943999999996
20240701,354.79056
20240628,343.10688
20240627,348.1968
20240626,354.67488
20240625,353.06146399999994
20240624,351.447992
20240621,347.167684
20240620,348.78726
20240619,353.067568
20240618,361.39683
20240617,356.21309
20240614,360.04455
20240613,350.69128
20240612,358.69227
20240611,357.45268
20240607,361.62221000000005
20240606,365.34098
20240605,367.70747000000006
20240604,370.18665000000004
20240603,362.97449
20240531,364.21408
20240530,368.38361
20240529,369.28513000000004
20240528,371.877
20240527,376.94805
20240524,379.31453999999997
20240523,385.28711
20240522,388.89319
20240521,395.65459
20240520,395.76727999999997
20240517,406.02207000000004
20240516,403.88096
20240515,402.41599
20240514,382.0191
20240513,383.93483000000003
20240510,380.66682000000003
20240509,375.14501
20240508,371.76431
20240507,371.76431
