trade_date,adj_close,adj_factor,ts_code,close
20120104,24.943199999999997,3.282,002242.SZ,7.6
20120105,24.51654,3.282,002242.SZ,7.47
20120106,25.00884,3.282,002242.SZ,7.62
20120109,26.15754,3.282,002242.SZ,7.97
20120110,27.306240000000003,3.282,002242.SZ,8.32
20120111,27.207779999999996,3.282,002242.SZ,8.29
20120112,26.945220000000003,3.282,002242.SZ,8.21
20120113,25.89498,3.282,002242.SZ,7.89
20120116,25.17294,3.282,002242.SZ,7.67
20120117,26.51856,3.282,002242.SZ,8.08
20120118,25.7637,3.282,002242.SZ,7.85
20120119,26.35446,3.282,002242.SZ,8.03
20120120,26.715480000000003,3.282,002242.SZ,8.14
20120130,26.452920000000002,3.282,002242.SZ,8.06
20120131,26.452920000000002,3.282,002242.SZ,8.06
20120201,26.5842,3.282,002242.SZ,8.1
20120202,26.879579999999997,3.282,002242.SZ,8.19
20120203,27.17496,3.282,002242.SZ,8.28
20120206,27.0765,3.282,002242.SZ,8.25
20120207,26.4201,3.282,002242.SZ,8.05
20120208,26.945220000000003,3.282,002242.SZ,8.21
20120209,27.27342,3.282,002242.SZ,8.31
20120210,27.470339999999997,3.282,002242.SZ,8.37
20120213,27.63444,3.282,002242.SZ,8.42
20120214,27.43752,3.282,002242.SZ,8.36
20120215,28.42212,3.282,002242.SZ,8.66
20120216,27.70008,3.282,002242.SZ,8.44
20120217,27.27342,3.282,002242.SZ,8.31
20120220,27.33906,3.282,002242.SZ,8.33
20120221,27.43752,3.282,002242.SZ,8.36
20120222,28.061100000000003,3.282,002242.SZ,8.55
20120223,28.323660000000004,3.282,002242.SZ,8.63
20120224,28.586220000000004,3.282,002242.SZ,8.71
20120227,29.734920000000002,3.282,002242.SZ,9.06
20120228,29.734920000000002,3.282,002242.SZ,9.06
20120229,28.848779999999998,3.282,002242.SZ,8.79
20120301,29.27544,3.282,002242.SZ,8.92
20120302,29.7021,3.282,002242.SZ,9.05
20120305,29.50518,3.282,002242.SZ,8.99
20120306,28.914420000000003,3.282,002242.SZ,8.81
20120307,28.68468,3.282,002242.SZ,8.74
20120308,29.01288,3.282,002242.SZ,8.84
20120309,29.7021,3.282,002242.SZ,9.05
20120312,29.63646,3.282,002242.SZ,9.03
20120313,30.194399999999998,3.282,002242.SZ,9.2
20120314,28.12674,3.282,002242.SZ,8.57
20120315,27.63444,3.282,002242.SZ,8.42
20120316,28.09392,3.282,002242.SZ,8.56
20120319,28.323660000000004,3.282,002242.SZ,8.63
20120320,27.96264,3.282,002242.SZ,8.52
20120321,27.995459999999998,3.282,002242.SZ,8.53
20120322,28.02828,3.282,002242.SZ,8.54
20120323,27.470339999999997,3.282,002242.SZ,8.37
20120326,27.470339999999997,3.282,002242.SZ,8.37
20120327,27.4047,3.282,002242.SZ,8.35
20120328,26.256,3.282,002242.SZ,8.0
20120329,25.33704,3.282,002242.SZ,7.72
20120330,25.4355,3.282,002242.SZ,7.75
