trade_date,adj_close
20260605,29.64255
20260604,29.482319999999998
20260603,30.924390000000002
20260602,30.700068
20260601,31.148712000000003
20260529,30.700068
20260528,31.501218
20260527,31.052574
20260526,31.597355999999998
20260525,31.469172
20260522,32.366460000000004
20260521,32.366460000000004
20260520,34.353312
20260519,34.353312
20260518,36.05175
20260515,35.89152
20260514,35.923566
20260513,36.756762
20260512,36.37221
20260511,37.301544
20260508,36.083796
20260507,36.788808
20260506,40.410006
20260430,40.37796
20260429,41.467524
20260428,42.204582
20260427,40.153638
20260424,38.743614
20260423,39.73704
20260422,38.262924
20260421,34.76991
20260420,35.635152
20260417,34.193082000000004
20260416,33.904668
20260415,33.96876
20260414,34.513542
20260413,34.513542
20260410,34.737864
20260409,35.378783999999996
20260408,32.174184
20260407,32.815104000000005
20260403,29.834826000000003
20260402,30.860298000000004
20260401,31.501218
20260331,31.40508
20260330,33.26374800000001
20260327,33.359886
20260326,32.110092
20260325,30.347562000000003
20260324,30.571883999999997
20260323,31.308942
20260320,29.802780000000002
20260319,31.725540000000002
20260318,34.577633999999996
20260317,31.437126000000003
20260316,31.821678
20260313,32.238276000000006
20260312,31.340988
20260311,28.488894000000002
20260310,27.88002
20260309,28.745262000000004
20260306,28.617078
20260305,27.751836
20260304,27.55956
20260303,28.585032
20260302,28.649124
20260227,28.520940000000003
20260226,28.456848000000004
20260225,28.649124
20260224,28.008204000000003
20260213,27.527514
20260212,27.847974
20260211,27.55956
20260210,27.207054000000003
20260209,27.687744000000002
20260206,27.2391
20260205,26.245674
20260204,26.534088
20260203,26.502042
20260202,26.405904000000003
20260130,29.322090000000003
20260129,29.129814
20260128,29.770733999999997
20260127,28.713216000000003
20260126,28.713216000000003
20260123,29.514366000000003
20260122,26.822502
20260121,26.598180000000003
20260120,26.662272
20260119,26.598180000000003
20260116,25.893168000000003
20260115,25.861122
20260114,25.925214
20260113,25.95726
20260112,26.245674
20260109,26.181582000000002
20260108,26.117490000000004
20260107,26.053398000000005
20260106,25.893168000000003
20260105,25.284294
20251231,25.380432
20251230,25.380432
20251229,25.540662
20251226,25.764984
20251225,25.572708000000002
20251224,25.604754000000003
20251223,25.348386
20251222,25.508616
20251219,25.668846
20251218,25.348386
20251217,24.451098
20251216,24.611328
20251215,24.547236
20251212,23.681994
20251211,23.778132
20251210,24.098592
20251209,24.226776
20251208,24.451098
20251205,24.611328
20251204,24.098592
20251203,24.387006000000003
20251202,24.290868
20251201,24.258822000000002
20251128,24.098592
20251127,24.0345
20251126,23.874270000000003
20251125,23.874270000000003
20251124,23.649948000000002
20251121,23.617902
20251120,24.803604
20251119,24.771558000000002
20251118,24.931788
20251117,25.284294
20251114,25.380432
20251113,25.444524
20251112,25.31634
20251111,25.380432
20251110,25.348386
20251107,25.156109999999998
20251106,24.99588
20251105,24.899742
20251104,24.803604
20251103,24.867696
20251031,24.547236
20251030,24.451098
20251029,24.579282
20251028,24.675420000000003
20251027,24.483144
20251024,23.810178
20251023,24.0345
20251022,23.778132
20251021,23.778132
20251020,23.39358
20251017,23.265396
20251016,23.617902
20251015,23.746086000000002
20251014,23.746086000000002
20251013,23.71404
20251010,23.810178
20251009,23.55381
20250930,23.329488
20250929,23.425626
20250926,23.201304
20250925,23.265396
20250924,23.521764
20250923,23.23335
20250922,23.457672000000002
20250919,23.842224
20250918,24.579282
20250917,25.059972000000002
20250916,25.092018
20250915,25.156109999999998
20250912,25.31634
20250911,25.476570000000002
20250910,25.252248
20250909,25.476570000000002
20250908,25.380432
20250905,25.348386
20250904,24.931788
20250903,24.931788
20250902,25.188156000000003
20250901,25.476570000000002
20250829,25.572708000000002
20250828,25.6368
20250827,25.572708000000002
20250826,26.053398000000005
20250825,25.989306
20250822,25.95726
20250821,25.893168000000003
20250820,25.95726
20250819,25.861122
20250818,25.412478
20250815,25.059972000000002
20250814,24.579282
20250813,25.059972000000002
20250812,24.803604
20250811,24.675420000000003
20250808,24.483144
20250807,24.899742
20250806,24.99588
20250805,25.027926
20250804,24.99588
20250801,24.963834000000002
20250731,24.899742
20250730,25.508616
