trade_date,adj_close
20260605,144.293508
20260604,143.71401600000002
20260603,145.06616400000001
20260602,144.67983600000002
20260601,146.90122200000002
20260529,140.81655600000002
20260528,142.26501
20260527,142.55358
20260526,144.285
20260525,136.30123
20260522,138.60979
20260521,138.5136
20260520,141.68787
20260519,141.59168
20260518,143.41929
20260515,143.3231
20260514,138.5136
20260513,144.95833
20260512,146.59356
20260511,146.97832
20260508,153.51924
20260507,155.34685
20260506,153.904
20260430,154.00019
20260429,169.10201999999998
20260428,165.83155999999997
20260427,160.63729999999998
20260424,157.46303
20260423,159.09825999999998
20260422,161.98396
20260421,161.79158
20260420,162.27253000000002
20260417,165.4468
20260416,166.60108
20260415,161.31063
20260414,156.59732
20260413,156.30875
20260410,162.56109999999998
20260409,161.79158
20260408,169.58297
20260407,166.88965000000002
20260403,163.90776
20260402,163.23442999999997
20260401,165.35061000000002
20260331,153.51924
20260330,152.36496
20260327,158.04017
20260326,154.57733
20260325,156.98208
20260324,153.71162
20260323,149.57545
20260320,155.63541999999998
20260319,160.15634999999997
20260318,163.90776
20260317,164.19633
20260316,161.79158
20260313,161.5992
20260312,162.84967
20260311,166.21632
20260310,170.54487
20260309,170.35249000000002
20260306,175.25817999999998
20260305,174.39246999999997
20260304,166.88965000000002
20260303,167.3706
20260302,169.10201999999998
20260227,177.08579
20260226,178.33625999999998
20260225,180.45244000000002
20260224,182.08767
20260213,184.78099
20260212,184.20385
20260211,185.06955999999997
20260210,183.14576
20260209,185.45432
20260206,190.4562
20260205,186.80098
20260204,187.85907
20260203,196.03521999999998
20260202,190.93715
20260130,190.07144000000002
20260129,181.41433999999998
20260128,179.77911
20260127,182.28005
20260126,182.85719
20260123,187.76288
20260122,194.20761000000002
20260121,192.38
20260120,196.61236
20260119,192.38
20260116,187.08955
20260115,190.74477
20260114,185.6467
20260113,189.10954
20260112,186.41621999999998
20260109,190.26382
20260108,183.33813999999998
20260107,176.12389
20260106,176.9896
20260105,177.47055
20251231,164.10013999999998
20251230,168.04393
20251229,168.90964
20251226,164.67728
20251225,166.69726999999997
20251224,163.61919
20251223,167.94774
20251222,167.3706
20251219,167.17821999999998
20251218,161.11825
20251217,160.92587
20251216,157.7516
20251215,157.27065000000002
20251212,165.4468
20251211,163.81157000000002
20251210,169.00583
20251209,164.38871
20251208,161.98396
20251205,161.88777
20251204,166.50489
20251203,164.4849
20251202,173.81533
20251201,178.72101999999998
20251128,173.04581
20251127,174.00771
20251126,175.54675
20251125,173.52676
20251124,161.88777
20251121,159.00207
20251120,164.77346999999997
20251119,161.40682
20251118,157.46303
20251117,158.42493
20251114,174.39246999999997
20251113,184.39623
20251112,178.04769000000002
20251110,169.39059
20251107,175.93150999999997
20251106,172.46867
20251105,174.68104
20251104,179.58673000000002
20251103,177.47055
20251031,169.00583
20251030,166.60108
20251029,175.25817999999998
20251028,171.50677
20251027,180.54863
20251024,190.07144000000002
20251023,187.66669000000002
20251022,183.7229
20251021,174.96961000000002
20251020,166.60108
20251017,175.25817999999998
20251016,184.49241999999998
20251015,184.20385
20251014,187.95525999999998
20251013,191.22572
20251010,193.3419
20251009,201.03709999999998
20250930,199.20949000000002
20250929,203.24946999999997
20250926,207.57801999999998
20250925,211.32942999999997
20250924,201.22948000000002
20250923,198.1514
20250922,190.55238999999997
20250919,181.51053000000002
20250918,185.6467
20250917,190.93715
20250916,189.68668
20250915,193.3419
20250912,184.10766
20250911,178.33625999999998
20250910,181.41433999999998
20250909,175.25817999999998
20250908,167.08203
20250905,159.09825999999998
20250904,151.49925
20250903,159.48301999999998
20250902,153.904
20250901,149.96021
20250829,149.38307
20250828,142.26501
20250827,138.22502999999998
20250826,137.26313
20250825,134.08885999999998
20250822,133.80029
20250821,135.53171
20250820,129.08697999999998
20250819,127.16318
20250818,130.62602
20250815,129.27936
20250814,132.06887
20250813,135.24314
20250812,132.7422
20250811,132.54981999999998
20250808,135.82028
20250807,137.84027
20250806,134.666
20250805,136.68599
20250804,130.14507
20250801,123.98891
20250731,122.25749
20250730,122.64224999999999
20250729,119.46798
20250728,117.44799
20250725,120.62225999999998
20250724,123.79652999999999
20250723,123.60414999999999
20250722,118.60227
20250721,112.92706
20250718,107.54042
20250717,113.21562999999999
20250716,118.89084
20250715,125.14318999999999
20250714,122.83462999999999
20250711,116.96704
20250710,121.68035
20250709,128.12508
20250708,122.64224999999999
20250707,117.83275
20250704,114.4661
20250703,110.32993
20250702,110.6185
20250701,107.34804
20250630,106.57852
20250627,101.48045
20250626,97.1519
20250625,99.65284
20250624,100.42236
20250623,100.32616999999999
20250620,102.05758999999999
20250619,100.9995
20250618,101.9614
20250617,100.0376
20250616,95.90143
20250613,91.3805
20250612,91.3805
20250611,90.89954999999999
20250610,87.43670999999999
20250609,85.80148
20250606,90.32241
20250605,91.86145
20250604,91.57288
20250603,88.01385
20250530,88.30242
20250529,89.4567
20250528,90.32241
20250527,86.76338
20250526,85.22434
20250523,81.85768999999999
20250522,80.60722000000001
20250521,83.20435
20250520,82.81958999999999
20250519,80.70341
20250516,79.26056
20250515,77.24056999999999
20250514,77.14438
20250513,74.45106
20250512,77.04818999999999
20250509,76.952
20250508,76.952
20250507,74.93201
20250506,74.93201
20250430,71.46916999999999
20250429,71.1806
20250428,67.81394999999999
20250425,67.23681
20250424,65.98634
20250423,64.4473
20250422,67.04442999999999
20250421,68.39109
20250418,66.46729
20250417,66.08253
20250416,65.4092
20250415,66.56348
20250414,63.77397
20250411,62.331120000000006
20250410,59.926370000000006
20250409,57.04067
20250408,58.86828
20250407,61.946360000000006
20250403,65.21682
20250402,64.54348999999999
20250401,62.71587999999999
20250331,61.85017
20250328,64.92824999999999
20250327,66.27490999999999
20250326,66.27490999999999
20250325,66.85205
20250324,66.94824
20250321,64.35111
20250320,67.62157
20250319,68.67966
20250318,70.41108
20250317,71.1806
20250314,68.77585
20250313,66.75586
20250312,65.98634
20250311,64.83206
20250310,66.85205
20250307,65.79396
20250306,65.69777
20250305,65.31301
20250304,63.4854
20250303,60.5997
20250228,59.541610000000006
20250227,61.946360000000006
20250226,65.21682
20250225,67.81394999999999
20250224,68.00633
20250221,67.52538
20250220,64.35111
20250219,61.46541
20250218,58.57971
20250217,60.50351
20250214,57.61781
20250213,55.98258
20250212,55.7902
20250211,53.19307
20250210,53.67402
20250207,51.07688999999999
20250206,49.53785
20250205,49.63404
20250127,48.47976
20250124,46.94072
20250123,46.45977
20250122,47.517860000000006
20250121,47.80643
20250120,47.99881
20250117,47.61405
20250116,46.84453
20250115,46.94072
20250114,46.94072
20250113,44.92073
20250110,45.30549
20250109,46.84453
20250108,47.1331
20250107,47.22929
20250106,45.78644
20250103,45.01692
20250102,47.22929
20241231,49.44166
20241230,49.44166
20241227,48.67213999999999
20241226,49.0569
20241225,47.22929
20241224,45.88262999999999
20241223,46.55596
20241220,47.32548
20241219,47.71024
20241218,45.40168
20241217,43.95883
20241216,45.113110000000006
20241213,43.67026
20241212,43.47787999999999
20241211,41.74646
20241210,41.26551
20241209,41.3617
20241206,40.49599
20241205,40.303610000000006
20241204,39.72647
20241203,40.59218
20241202,41.84265
20241129,42.22741
20241128,42.41979
20241127,42.13122
20241126,41.84265
20241125,41.65027
20241122,41.07312999999999
20241121,40.78456
20241120,41.26551
20241119,40.01504
20241118,40.3998
20241115,39.91885
20241114,42.03503
20241113,40.20742
20241112,42.3236
20241111,44.53597
20241108,46.84453
20241106,49.34547
20241105,47.80643
20241104,47.71024
20241101,45.78644
20241031,45.40168
20241030,46.65215
20241029,45.01692
20241028,40.88075
20241025,40.49599
20241024,39.53409
20241023,39.91885
20241022,40.59218
20241021,41.16932
20241018,39.63028
20241017,39.14933
20241016,39.82266
20241015,37.41791
20241014,37.70648
20241011,37.03315
20241010,39.63028
20241009,40.01504
20241008,43.86263999999999
20240930,40.11123
20240927,36.45601
20240926,34.43602
20240925,32.99317
20240924,32.12746
20240923,30.973180000000003
20240920,30.973180000000003
20240919,31.45413
20240918,30.10747
20240913,30.973180000000003
20240912,31.357939999999996
20240911,31.83889
20240910,31.64651
20240909,31.45413
20240906,32.12746
20240905,32.51222
20240904,31.45413
20240903,31.550319999999996
20240902,31.83889
20240830,31.45413
20240829,30.7808
20240828,29.91509
20240827,29.8189
20240826,29.53033
20240823,29.24176
20240822,29.145569999999996
20240821,30.39604
20240820,30.7808
20240819,31.165560000000003
20240816,30.7808
20240815,30.973180000000003
20240814,30.10747
20240813,30.01128
20240812,29.91509
20240809,30.29985
20240808,30.973180000000003
20240807,30.973180000000003
20240806,31.06937
20240805,30.49223
20240802,30.7808
20240801,31.45413
20240731,31.550319999999996
20240730,30.39604
20240729,30.39604
20240726,30.10747
20240725,29.33795
20240724,29.145569999999996
20240723,29.91509
20240722,30.58842
20240719,30.68461
20240718,30.7808
20240717,31.165560000000003
20240716,31.83889
20240715,31.64651
20240712,32.51222
20240711,32.60841
20240710,31.45413
20240709,31.357939999999996
20240708,31.165560000000003
20240705,32.41603
20240704,32.31984
20240703,32.99317
20240702,33.28174
20240701,33.08936
20240628,32.99317
20240627,32.80079
20240626,33.37793
20240625,31.55196
20240624,32.12746
20240621,33.28174
20240620,33.76269
20240619,34.91697
20240618,35.39792
20240617,34.72459
20240614,35.30173
20240613,35.30173
20240612,35.68649
20240611,35.30173
20240607,35.30173
20240606,35.97506
20240605,36.93696
20240604,37.70648
20240603,37.70648
20240531,38.57219
20240530,38.66837999999999
20240529,39.05313999999999
20240528,38.09124
20240527,38.95695
20240524,37.99505
20240523,38.09124
20240522,39.05313999999999
20240521,39.24552
20240520,39.14933
20240517,40.688370000000006
20240516,41.16932
20240515,40.49599
20240514,41.55408
20240513,41.07312999999999
20240510,44.43978
20240509,43.95883
20240508,42.90074
20240507,44.82454
20240506,45.01692
20240430,45.01692
20240429,42.3236
20240426,39.34171
20240425,38.09124
20240424,39.4379
20240423,39.34171
20240422,39.4379
20240419,40.303610000000006
20240418,41.45788999999999
20240417,41.74646
20240416,40.11123
20240415,43.38169
20240412,44.63216
20240411,45.40168
20240410,45.30549
20240409,46.84453
20240408,46.36358
20240403,47.99881
20240402,48.76833
20240401,46.74834
20240329,45.40168
20240328,45.78644
20240327,44.53597
20240326,47.1331
20240325,47.99881
20240322,50.40356
20240321,51.36546
20240320,50.21118
20240319,50.11499
20240318,50.49975
20240315,48.57595
20240314,49.15309
20240313,51.07688999999999
20240312,46.45977
20240311,46.45977
20240308,46.26738999999999
20240307,45.78644
20240306,46.84453
20240305,47.32548
20240304,48.38357
20240301,47.71024
20240229,47.03691
20240228,45.30549
20240227,47.42167
20240226,45.497870000000006
20240223,45.2093
20240222,44.53597
20240221,43.57407
20240220,43.47787999999999
20240219,43.86263999999999
20240208,41.26551
20240207,39.53409
20240206,39.53409
20240205,36.64839
20240202,39.63028
20240201,41.3617
20240131,40.3998
20240130,43.38169
20240129,45.59406
20240126,47.42167
20240125,47.71024
20240124,46.55596
20240123,46.84453
20240122,45.2093
20240119,48.67213999999999
20240118,48.67213999999999
20240117,48.57595
20240116,49.922610000000006
20240115,48.76833
20240112,48.38357
20240111,49.82642
20240110,45.88262999999999
20240109,47.03691
20240108,47.22929
20240105,48.28737999999999
20240104,49.24928
20240103,50.0188
20240102,49.15309
20231229,49.63404
20231228,48.47976
20231227,47.71024
20231226,48.19119
20231225,48.28737999999999
20231222,49.73023
20231221,55.21306
20231220,53.57783
20231219,54.44354
20231218,53.48163999999999
20231215,54.05878
20231214,53.57783
20231213,53.8664
20231212,53.96259
20231211,55.40544
20231208,54.8283
20231207,55.116870000000006
20231206,54.8283
20231205,53.38545
20231204,54.92449
20231201,55.50162999999999
20231130,53.67402
20231129,53.28926
20231128,53.09687999999999
20231127,53.38545
20231124,54.25116
20231123,55.69401
20231122,55.59782
20231121,56.07877
20231120,56.65591
