trade_date,adj_close
20260605,4.3043960000000006
20260604,4.415023
20260603,4.495479
20260602,4.736847
20260601,4.9782150000000005
20260529,4.887702000000001
20260528,4.907816
20260527,5.0285
20260526,5.31
20260525,5.55
20260522,5.8
20260521,5.73
20260520,5.33
20260519,5.01
20260518,4.74
20260515,4.95
20260514,5.35
20260513,4.92
20260512,4.66
20260511,4.76
20260508,5.0
20260507,4.9
20260506,4.68
20260430,4.48
20260429,4.57
20260428,4.27
20260427,4.33
20260424,4.42
20260423,4.51
20260422,4.51
20260421,4.54
20260420,4.4
20260417,4.32
20260416,4.37
20260415,4.52
20260414,4.58
20260413,4.63
20260410,4.78
20260409,4.98
20260408,5.11
20260407,5.23
20260403,5.09
20260402,4.8
20260401,4.51
20260331,4.3
20260330,4.46
20260327,4.45
20260326,4.44
20260325,4.64
20260324,4.83
20260323,4.39
20260320,4.52
20260319,4.68
20260318,5.0
20260317,4.93
20260316,4.81
20260313,4.37
20260312,4.54
20260311,4.34
20260310,4.33
20260309,4.32
20260306,4.63
20260305,4.94
20260304,5.22
20260303,4.97
20260302,4.52
20260227,4.11
20260226,4.02
20260225,4.07
20260224,3.89
20260213,3.54
20260212,3.86
20260211,3.68
20260210,3.7
20260209,3.69
20260206,3.61
20260205,3.59
20260204,3.69
20260203,3.58
20260202,3.49
20260130,3.69
20260129,3.69
20260128,3.65
20260127,3.58
20260126,3.58
20260123,3.42
20260122,3.41
20260121,3.39
20260120,3.35
20260119,3.33
20260116,3.24
20260115,3.36
20260114,3.33
20260113,3.26
20260112,3.26
20260109,3.22
20260108,3.21
20260107,3.09
20260106,3.15
20260105,3.07
20251231,3.02
20251230,3.05
20251229,3.05
20251226,3.03
20251225,3.04
20251224,3.04
20251223,3.05
20251222,3.07
20251219,3.05
20251218,3.04
20251217,3.02
20251216,2.98
20251215,3.04
20251212,3.03
20251211,3.01
20251210,3.04
20251209,3.05
20251208,3.1
20251205,3.1
20251204,3.1
20251203,3.09
20251202,3.09
20251201,3.23
20251128,3.12
20251127,3.13
20251126,3.2
20251125,3.21
20251124,3.19
20251121,3.16
20251120,3.23
20251119,3.27
20251118,3.27
20251117,3.31
20251114,3.33
20251113,3.34
20251112,3.3
20251111,3.27
20251110,3.24
20251107,3.25
20251106,3.23
20251105,3.24
20251104,3.19
20251103,3.25
20251031,3.27
20251030,3.37
20251029,3.22
20251028,3.2
20251027,3.17
20251024,3.18
20251023,3.23
20251022,3.26
20251021,3.27
20251020,3.25
20251017,3.16
20251016,3.14
20251015,3.16
20251014,3.18
20251013,3.21
20251010,3.14
20251009,3.05
20250930,3.04
20250929,3.05
20250926,3.03
20250925,3.05
20250924,3.11
20250923,3.07
20250922,3.12
20250919,3.23
20250918,3.23
