trade_date,adj_close,adj_factor,ts_code,close
20120104,18.807800000000004,1.03,002489.SZ,18.26
20120105,18.1074,1.03,002489.SZ,17.58
20120106,17.767500000000002,1.03,002489.SZ,17.25
20120109,18.4267,1.03,002489.SZ,17.89
20120110,19.230100000000004,1.03,002489.SZ,18.67
20120111,19.2816,1.03,002489.SZ,18.72
20120112,19.291900000000002,1.03,002489.SZ,18.73
20120113,18.128000000000004,1.03,002489.SZ,17.6
20120116,17.551199999999998,1.03,002489.SZ,17.04
20120117,18.5297,1.03,002489.SZ,17.99
20120119,18.2207,1.03,002489.SZ,17.69
20120120,18.406100000000002,1.03,002489.SZ,17.87
20120130,18.2825,1.03,002489.SZ,17.75
20120131,18.1383,1.03,002489.SZ,17.61
20120201,18.2207,1.03,002489.SZ,17.69
20120202,18.447300000000002,1.03,002489.SZ,17.91
20120203,18.7666,1.03,002489.SZ,18.22
20120206,19.0035,1.03,002489.SZ,18.45
20120207,18.715100000000003,1.03,002489.SZ,18.17
20120208,19.250700000000002,1.03,002489.SZ,18.69
20120209,19.3125,1.03,002489.SZ,18.75
20120210,19.6627,1.03,002489.SZ,19.09
20120213,19.796599999999998,1.03,002489.SZ,19.22
20120214,19.7451,1.03,002489.SZ,19.17
20120215,20.486700000000003,1.03,002489.SZ,19.89
20120216,20.3013,1.03,002489.SZ,19.71
20120217,20.703000000000003,1.03,002489.SZ,20.1
20120220,20.6618,1.03,002489.SZ,20.06
20120221,21.104699999999998,1.03,002489.SZ,20.49
20120222,21.5064,1.03,002489.SZ,20.88
20120223,21.6094,1.03,002489.SZ,20.98
20120224,21.6506,1.03,002489.SZ,21.02
20120227,21.424000000000003,1.03,002489.SZ,20.8
20120228,21.321,1.03,002489.SZ,20.7
20120229,21.290100000000002,1.03,002489.SZ,20.67
20120301,21.3416,1.03,002489.SZ,20.72
20120302,21.753600000000002,1.03,002489.SZ,21.12
20120305,21.9081,1.03,002489.SZ,21.27
20120306,22.217100000000002,1.03,002489.SZ,21.57
20120307,22.103800000000003,1.03,002489.SZ,21.46
20120308,22.2789,1.03,002489.SZ,21.63
20120309,23.3295,1.03,002489.SZ,22.65
20120312,23.9784,1.03,002489.SZ,23.28
20120313,25.7397,1.03,002489.SZ,24.99
20120314,24.0814,1.03,002489.SZ,23.38
20120315,25.8427,1.03,002489.SZ,25.09
20120316,26.4401,1.03,002489.SZ,25.67
20120319,26.9036,1.03,002489.SZ,26.12
20120320,26.265,1.03,002489.SZ,25.5
20120321,25.729400000000002,1.03,002489.SZ,24.98
20120322,26.0281,1.03,002489.SZ,25.27
20120323,26.059,1.03,002489.SZ,25.3
20120326,25.3792,1.03,002489.SZ,24.64
20120327,25.0805,1.03,002489.SZ,24.35
20120328,23.8136,1.03,002489.SZ,23.12
