trade_date,adj_close,adj_factor,ts_code,close
20120104,92.54831999999999,15.272,600717.SH,6.06
20120105,92.24288,15.272,600717.SH,6.04
20120106,93.61736,15.272,600717.SH,6.13
20120109,95.45,15.272,600717.SH,6.25
20120110,97.43536,15.272,600717.SH,6.38
20120111,96.51904,15.272,600717.SH,6.32
20120112,96.06088,15.272,600717.SH,6.29
20120113,94.22824,15.272,600717.SH,6.17
20120116,94.53368,15.272,600717.SH,6.19
20120117,98.35168,15.272,600717.SH,6.44
20120118,97.43536,15.272,600717.SH,6.38
20120119,97.58807999999999,15.272,600717.SH,6.39
20120120,97.89352000000001,15.272,600717.SH,6.41
20120130,96.67176,15.272,600717.SH,6.33
20120131,96.36632,15.272,600717.SH,6.31
20120201,96.06088,15.272,600717.SH,6.29
20120202,97.28264,15.272,600717.SH,6.37
20120203,98.04624,15.272,600717.SH,6.42
20120206,98.19896,15.272,600717.SH,6.43
20120207,96.51904,15.272,600717.SH,6.32
20120208,98.80984,15.272,600717.SH,6.47
20120209,99.87888,15.272,600717.SH,6.54
20120210,100.18432,15.272,600717.SH,6.56
20120213,100.33704,15.272,600717.SH,6.57
20120214,99.72616000000001,15.272,600717.SH,6.53
20120215,100.7952,15.272,600717.SH,6.6
20120216,100.33704,15.272,600717.SH,6.57
20120217,99.72616000000001,15.272,600717.SH,6.53
20120220,99.72616000000001,15.272,600717.SH,6.53
20120221,99.72616000000001,15.272,600717.SH,6.53
20120222,100.7952,15.272,600717.SH,6.6
20120223,101.40608,15.272,600717.SH,6.64
20120224,103.086,15.272,600717.SH,6.75
20120227,103.23872,15.272,600717.SH,6.76
20120228,104.30776,15.272,600717.SH,6.83
20120229,103.086,15.272,600717.SH,6.75
20120301,103.086,15.272,600717.SH,6.75
20120302,104.30776,15.272,600717.SH,6.83
20120305,103.8496,15.272,600717.SH,6.8
20120306,102.16968000000001,15.272,600717.SH,6.69
20120307,102.16968000000001,15.272,600717.SH,6.69
20120308,103.086,15.272,600717.SH,6.75
20120309,103.8496,15.272,600717.SH,6.8
20120312,104.46048,15.272,600717.SH,6.84
20120313,104.91864,15.272,600717.SH,6.87
20120314,101.10064,15.272,600717.SH,6.62
20120315,99.72616000000001,15.272,600717.SH,6.53
20120316,101.40608,15.272,600717.SH,6.64
20120319,103.23872,15.272,600717.SH,6.76
20120320,101.5588,15.272,600717.SH,6.65
20120321,102.47512,15.272,600717.SH,6.71
20120322,102.47512,15.272,600717.SH,6.71
20120323,101.40608,15.272,600717.SH,6.64
20120326,99.42072,15.272,600717.SH,6.51
20120327,99.42072,15.272,600717.SH,6.51
20120328,96.51904,15.272,600717.SH,6.32
20120329,95.29728,15.272,600717.SH,6.24
20120330,95.90816000000001,15.272,600717.SH,6.28
20120405,98.96256000000001,15.272,600717.SH,6.48
20120406,97.58807999999999,15.272,600717.SH,6.39
20120409,97.12992000000001,15.272,600717.SH,6.36
20120410,97.58807999999999,15.272,600717.SH,6.39
20120411,97.58807999999999,15.272,600717.SH,6.39
20120412,98.65712,15.272,600717.SH,6.46
20120413,99.72616000000001,15.272,600717.SH,6.53
20120416,100.64248,15.272,600717.SH,6.59
20120417,99.11528,15.272,600717.SH,6.49
20120418,100.94792000000001,15.272,600717.SH,6.61
20120419,101.10064,15.272,600717.SH,6.62
20120420,101.5588,15.272,600717.SH,6.65
20120423,101.86424,15.272,600717.SH,6.67
20120424,100.94792000000001,15.272,600717.SH,6.61
20120425,102.01696,15.272,600717.SH,6.68
20120426,101.86424,15.272,600717.SH,6.67
20120427,101.5588,15.272,600717.SH,6.65
20120502,103.8496,15.272,600717.SH,6.8
20120503,103.8496,15.272,600717.SH,6.8
20120504,103.39143999999999,15.272,600717.SH,6.77
20120507,103.39143999999999,15.272,600717.SH,6.77
20120508,102.93328000000001,15.272,600717.SH,6.74
20120509,100.64248,15.272,600717.SH,6.59
20120510,100.7952,15.272,600717.SH,6.6
20120511,100.33704,15.272,600717.SH,6.57
20120514,100.0316,15.272,600717.SH,6.55
20120515,99.57343999999999,15.272,600717.SH,6.52
20120516,99.87888,15.272,600717.SH,6.54
20120517,104.46048,15.272,600717.SH,6.84
20120518,105.83496,15.272,600717.SH,6.93
20120521,101.86424,15.272,600717.SH,6.67
20120523,101.10064,15.272,600717.SH,6.62
20120524,101.5588,15.272,600717.SH,6.65
20120525,99.268,15.272,600717.SH,6.5
20120528,101.40608,15.272,600717.SH,6.64
20120529,101.71152000000001,15.272,600717.SH,6.66
20120530,102.01696,15.272,600717.SH,6.68
20120531,100.48976,15.272,600717.SH,6.58
20120601,100.94792000000001,15.272,600717.SH,6.61
20120604,97.43536,15.272,600717.SH,6.38
20120605,97.43536,15.272,600717.SH,6.38
20120606,97.28264,15.272,600717.SH,6.37
20120607,97.89352000000001,15.272,600717.SH,6.41
20120608,97.74080000000001,15.272,600717.SH,6.4
20120611,98.35168,15.272,600717.SH,6.44
20120612,97.28264,15.272,600717.SH,6.37
20120613,98.5044,15.272,600717.SH,6.45
20120614,97.89352000000001,15.272,600717.SH,6.41
20120615,98.04624,15.272,600717.SH,6.42
20120618,98.35168,15.272,600717.SH,6.44
20120619,97.58807999999999,15.272,600717.SH,6.39
20120620,97.43536,15.272,600717.SH,6.38
20120621,96.51904,15.272,600717.SH,6.32
20120625,94.83912,15.272,600717.SH,6.21
20120626,95.29728,15.272,600717.SH,6.24
20120627,96.36632,15.272,600717.SH,6.31
20120628,95.45,15.272,600717.SH,6.25
20120629,96.51904,15.272,600717.SH,6.32
20120702,95.90816000000001,15.272,600717.SH,6.28
20120703,95.90816000000001,15.272,600717.SH,6.28
20120704,95.90816000000001,15.272,600717.SH,6.28
20120705,95.14456000000001,15.272,600717.SH,6.23
20120706,95.75544,15.272,600717.SH,6.27
20120709,93.5856,15.52,600717.SH,6.03
20120710,93.12,15.52,600717.SH,6.0
20120711,93.43039999999999,15.52,600717.SH,6.02
20120712,94.0512,15.52,600717.SH,6.06
20120713,93.5856,15.52,600717.SH,6.03
20120716,92.1888,15.52,600717.SH,5.94
20120717,92.6544,15.52,600717.SH,5.97
20120718,93.896,15.52,600717.SH,6.05
20120719,94.2064,15.52,600717.SH,6.07
20120720,93.5856,15.52,600717.SH,6.03
20120723,92.6544,15.52,600717.SH,5.97
20120724,93.5856,15.52,600717.SH,6.03
20120725,92.4992,15.52,600717.SH,5.96
20120726,92.4992,15.52,600717.SH,5.96
20120727,92.9648,15.52,600717.SH,5.99
20120730,93.43039999999999,15.52,600717.SH,6.02
20120731,92.344,15.52,600717.SH,5.95
20120801,93.2752,15.52,600717.SH,6.01
20120802,93.896,15.52,600717.SH,6.05
20120803,94.2064,15.52,600717.SH,6.07
20120806,94.9824,15.52,600717.SH,6.12
20120807,95.29279999999999,15.52,600717.SH,6.14
20120808,94.51679999999999,15.52,600717.SH,6.09
20120809,94.9824,15.52,600717.SH,6.12
20120810,94.8272,15.52,600717.SH,6.11
20120813,93.12,15.52,600717.SH,6.0
20120814,93.43039999999999,15.52,600717.SH,6.02
20120815,92.6544,15.52,600717.SH,5.97
20120816,92.9648,15.52,600717.SH,5.99
20120817,93.43039999999999,15.52,600717.SH,6.02
20120820,92.9648,15.52,600717.SH,5.99
20120821,93.43039999999999,15.52,600717.SH,6.02
20120822,92.9648,15.52,600717.SH,5.99
20120823,93.43039999999999,15.52,600717.SH,6.02
20120824,92.344,15.52,600717.SH,5.95
20120827,90.3264,15.52,600717.SH,5.82
20120828,91.1024,15.52,600717.SH,5.87
20120829,90.3264,15.52,600717.SH,5.82
20120830,90.4816,15.52,600717.SH,5.83
20120831,91.1024,15.52,600717.SH,5.87
20120903,91.568,15.52,600717.SH,5.9
20120904,90.6368,15.52,600717.SH,5.84
20120905,91.1024,15.52,600717.SH,5.87
20120906,91.41279999999999,15.52,600717.SH,5.89
20120907,93.7408,15.52,600717.SH,6.04
20120910,93.5856,15.52,600717.SH,6.03
20120911,92.9648,15.52,600717.SH,5.99
20120912,92.9648,15.52,600717.SH,5.99
20120913,92.6544,15.52,600717.SH,5.97
20120914,92.8096,15.52,600717.SH,5.98
20120917,90.6368,15.52,600717.SH,5.84
20120918,90.3264,15.52,600717.SH,5.82
20120919,90.3264,15.52,600717.SH,5.82
20120920,88.3088,15.52,600717.SH,5.69
20120921,88.464,15.52,600717.SH,5.7
20120924,87.8432,15.52,600717.SH,5.66
20120925,87.2224,15.52,600717.SH,5.62
20120926,86.7568,15.52,600717.SH,5.59
