trade_date,adj_close,adj_factor,ts_code,close
20120104,4.2534,1.02,601766.SH,4.17
20120105,4.2330000000000005,1.02,601766.SH,4.15
20120106,4.2534,1.02,601766.SH,4.17
20120109,4.3758,1.02,601766.SH,4.29
20120110,4.59,1.02,601766.SH,4.5
20120111,4.59,1.02,601766.SH,4.5
20120112,4.610399999999999,1.02,601766.SH,4.52
20120113,4.5594,1.02,601766.SH,4.47
20120116,4.498200000000001,1.02,601766.SH,4.41
20120117,4.8246,1.02,601766.SH,4.73
20120118,4.712400000000001,1.02,601766.SH,4.62
20120119,4.8144,1.02,601766.SH,4.72
20120120,4.8348,1.02,601766.SH,4.74
20120130,4.7328,1.02,601766.SH,4.64
20120131,4.691999999999999,1.02,601766.SH,4.6
20120201,4.651199999999999,1.02,601766.SH,4.56
20120202,4.7532000000000005,1.02,601766.SH,4.66
20120203,4.7532000000000005,1.02,601766.SH,4.66
20120206,4.7328,1.02,601766.SH,4.64
20120207,4.6614,1.02,601766.SH,4.57
20120208,4.7634,1.02,601766.SH,4.67
20120209,4.7634,1.02,601766.SH,4.67
20120210,4.8246,1.02,601766.SH,4.73
20120213,4.9266000000000005,1.02,601766.SH,4.83
20120214,4.9266000000000005,1.02,601766.SH,4.83
20120215,4.947,1.02,601766.SH,4.85
20120216,4.9164,1.02,601766.SH,4.82
20120217,4.9164,1.02,601766.SH,4.82
20120220,4.9062,1.02,601766.SH,4.81
20120221,4.9164,1.02,601766.SH,4.82
20120222,4.9674000000000005,1.02,601766.SH,4.87
20120223,4.947,1.02,601766.SH,4.85
20120224,5.0898,1.02,601766.SH,4.99
20120227,5.1612,1.02,601766.SH,5.06
20120228,5.1408000000000005,1.02,601766.SH,5.04
20120229,5.0286,1.02,601766.SH,4.93
20120301,5.0184,1.02,601766.SH,4.92
20120302,5.0898,1.02,601766.SH,4.99
20120305,5.0082,1.02,601766.SH,4.91
20120306,4.8858,1.02,601766.SH,4.79
20120307,4.8246,1.02,601766.SH,4.73
20120308,4.8552,1.02,601766.SH,4.76
20120309,4.8756,1.02,601766.SH,4.78
20120312,4.8552,1.02,601766.SH,4.76
20120313,4.8552,1.02,601766.SH,4.76
20120314,4.712400000000001,1.02,601766.SH,4.62
20120315,4.6308,1.02,601766.SH,4.54
20120316,4.6716,1.02,601766.SH,4.58
20120319,4.7634,1.02,601766.SH,4.67
20120320,4.6716,1.02,601766.SH,4.58
20120321,4.6614,1.02,601766.SH,4.57
20120322,4.7226,1.02,601766.SH,4.63
20120323,4.6308,1.02,601766.SH,4.54
20120326,4.59,1.02,601766.SH,4.5
20120327,4.5696,1.02,601766.SH,4.48
20120328,4.4574,1.02,601766.SH,4.37
20120329,4.5084,1.02,601766.SH,4.42
20120330,4.5288,1.02,601766.SH,4.44
20120405,4.6308,1.02,601766.SH,4.54
20120406,4.59,1.02,601766.SH,4.5
20120409,4.5084,1.02,601766.SH,4.42
20120410,4.539000000000001,1.02,601766.SH,4.45
20120411,4.488,1.02,601766.SH,4.4
20120412,4.539000000000001,1.02,601766.SH,4.45
20120413,4.5798000000000005,1.02,601766.SH,4.49
20120416,4.6308,1.02,601766.SH,4.54
20120417,4.6206000000000005,1.02,601766.SH,4.53
20120418,4.9368,1.02,601766.SH,4.84
20120419,4.896,1.02,601766.SH,4.8
20120420,5.0694,1.02,601766.SH,4.97
20120423,5.0184,1.02,601766.SH,4.92
20120424,5.0184,1.02,601766.SH,4.92
20120425,5.1408000000000005,1.02,601766.SH,5.04
20120426,5.1408000000000005,1.02,601766.SH,5.04
20120427,5.1204,1.02,601766.SH,5.02
20120502,5.151,1.02,601766.SH,5.05
20120503,5.0592,1.02,601766.SH,4.96
20120504,5.0898,1.02,601766.SH,4.99
